idx,matchtype,partid,ppartid
0,0,n547-1,n3
1,1,n544-1,undefined
2,0,n551-1,n5
3,0,n554-1,n7
4,0,n558-1,n12
5,0,n562-1,n16
6,0,n577-1,n24
7,1,n572-1,undefined
8,1,n540-1,undefined
9,1,n565-1,undefined
10,1,n569-1,undefined
11,0,n541-1,n1
12,0,n552-1,n6
13,0,n555-1,n9
14,0,n559-1,n11
15,0,n563-1,n15
16,0,n566-1,n17
17,0,n570-1,n20
18,0,n573-1,n21
19,0,n578-1,n23
20,1,n548-1,undefined
21,1,n545-1,undefined
22,0,n542-1,n0
23,0,n556-1,n8
24,0,n564-1,n14
25,0,n567-1,n18
26,0,n579-1,n25
27,1,n574-1,undefined
28,1,n546-1,undefined
29,1,n549-1,undefined
30,1,n553-1,undefined
31,1,n560-1,undefined
32,1,n571-1,undefined
33,0,n543-1,n2
34,0,n550-1,n4
35,0,n557-1,n10
36,0,n561-1,n13
37,0,n568-1,n19
38,0,n575-1,n22
39,0,n581-1,n29
40,0,n588-1,n34
41,0,n591-1,n36
42,1,n584-1,undefined
43,0,n582-1,n27
44,0,n585-1,n30
45,0,n589-1,n33
46,0,n592-1,n37
47,0,n583-1,n28
48,0,n586-1,n31
49,0,n590-1,n35
50,0,n593-1,n38
51,0,n580-1,n26
52,0,n587-1,n32
53,0,n594-1,n39
54,0,n595-1,n40
55,1,n599-1,undefined
56,0,n606-1,n48
57,0,n613-1,n54
58,0,n617-1,n57
59,1,n609-1,undefined
60,1,n620-1,undefined
61,1,n602-1,undefined
62,0,n596-1,n41
63,0,n600-1,n44
64,0,n603-1,n45
65,0,n607-1,n47
66,0,n610-1,n50
67,0,n597-1,n42
68,1,n601-1,undefined
69,0,n608-1,n49
70,0,n611-1,n51
71,1,n604-1,undefined
72,0,n598-1,n43
73,0,n605-1,n46
74,0,n612-1,n52
75,0,n616-1,n56
76,0,n624-1,n64
77,1,n627-1,undefined
78,0,n614-1,n53
79,0,n618-1,n59
80,0,n621-1,n61
81,0,n625-1,n63
82,0,n628-1,n66
83,0,n615-1,n55
84,0,n619-1,n58
85,0,n622-1,n60
86,0,n626-1,n65
87,0,n629-1,n67
88,0,n633-1,n71
89,0,n637-1,n74
90,0,n640-1,n77
91,0,n644-1,n80
92,1,n647-1,undefined
93,0,n623-1,n62
94,0,n630-1,n68
95,0,n631-1,n69
96,0,n635-1,n73
97,1,n638-1,undefined
98,1,n642-1,undefined
99,1,n645-1,undefined
100,0,n632-1,n70
101,0,n636-1,n75
102,0,n639-1,n76
103,0,n643-1,n79
104,0,n646-1,n81
105,0,n634-1,n72
106,0,n641-1,n78
107,0,n648-1,n82
108,0,n654-1,n87
109,1,n650-1,undefined
110,1,n657-1,undefined
111,1,n661-1,undefined
112,1,n664-1,undefined
113,0,n718-1,n83
114,0,n651-1,n84
115,0,n655-1,n86
116,0,n658-1,n89
117,0,n662-1,n92
118,0,n665-1,n95
119,0,n656-1,n88
120,0,n659-1,n90
121,0,n663-1,n93
122,0,n666-1,n94
123,1,n652-1,undefined
124,0,n653-1,n85
125,0,n660-1,n91
126,0,n667-1,n96
127,0,n719-1,n97
128,0,n668-1,n100
129,0,n672-1,n103
130,1,n675-1,undefined
131,0,n679-1,n106
132,0,n686-1,n112
133,0,n690-1,n115
134,1,n682-1,undefined
135,1,n693-1,undefined
