onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,2.0,0.0,4.0,0,16,51,5,n2-1,0.0,0.5
2.0,1.0,4.0,2.0,16,8,58,5,n4-1,2.0,2.279167
3.5,0.5,7.0,1.0,28,4,56,5,n6-1,3.0,3.136458
4.0,0.5,8.0,1.0,32,4,55,5,n8-1,4.0,3.99375
4.5,1.0,9.0,2.0,36,8,60,5,n9-1,4.0,3.99375
5.5,0.5,11.0,1.0,44,4,58,5,n10-1,5.0,4.848438
6.0,0.5,12.0,1.0,48,4,56,5,n12-1,6.0,5.703125
6.5,0.25,13.0,0.5,52,2,56,5,n13-1,6.0,5.703125
6.75,0.25,13.5,0.5,54,2,55,5,n14-1,6.0,5.703125
7.0,0.5,14.0,1.0,56,4,56,5,n15-1,7.0,6.516667
7.5,0.5,15.0,1.0,60,4,60,5,n16-1,7.0,6.516667
8.0,0.5,16.0,1.0,64,4,53,5,n18-1,8.0,7.325
8.5,1.0,17.0,2.0,68,8,58,5,n19-1,8.0,7.325
9.5,0.5,19.0,1.0,76,4,56,5,n20-1,9.0,8.179167
10.0,0.5,20.0,1.0,80,4,55,5,n22-1,10.0,9.033333
10.5,0.25,21.0,0.5,84,2,55,5,n23-1,10.0,9.033333
10.75,0.25,21.5,0.5,86,2,53,5,n24-1,10.0,9.033333
11.0,0.5,22.0,1.0,88,4,55,5,n25-1,11.0,9.866667
11.5,0.5,23.0,1.0,92,4,58,5,n26-1,11.0,9.866667
12.0,0.5,24.0,1.0,96,4,51,5,n28-1,12.0,10.792708
12.0,2.0,24.0,4.0,96,16,58,1,n27-1,12.0,10.792708
12.5,0.25,25.0,0.5,100,2,51,5,n29-1,12.0,10.792708
12.75,0.25,25.5,0.5,102,2,50,5,n30-1,12.0,10.792708
13.0,0.5,26.0,1.0,104,4,51,5,n31-1,13.0,11.569792
13.5,0.5,27.0,1.0,108,4,55,5,n32-1,13.0,11.569792
