onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,2.0,0.0,2.0,0,8,60,6,n19-1,0.0,1.026042
0.25,1.75,0.25,1.75,1,7,64,5,n15-1,0.0,1.026042
0.5,0.25,0.5,0.25,2,1,67,1,n2-1,0.0,1.026042
0.75,0.25,0.75,0.25,3,1,72,1,n3-1,0.0,1.026042
1.0,0.25,1.0,0.25,4,1,76,1,n4-1,1.0,1.875
1.25,0.25,1.25,0.25,5,1,67,1,n5-1,1.0,1.875
1.5,0.25,1.5,0.25,6,1,72,1,n6-1,1.0,1.875
1.75,0.25,1.75,0.25,7,1,76,1,n7-1,1.0,1.875
2.0,2.0,2.0,2.0,8,8,60,6,n20-1,2.0,2.779948
2.25,1.75,2.25,1.75,9,7,64,5,n17-1,2.0,2.779948
2.5,0.25,2.5,0.25,10,1,67,1,n9-1,2.0,2.779948
2.75,0.25,2.75,0.25,11,1,72,1,n10-1,2.0,2.779948
3.0,0.25,3.0,0.25,12,1,76,1,n11-1,3.0,3.644531
3.25,0.25,3.25,0.25,13,1,67,1,n12-1,3.0,3.644531
3.5,0.25,3.5,0.25,14,1,72,1,n13-1,3.0,3.644531
3.75,0.25,3.75,0.25,15,1,76,1,n14-1,3.0,3.644531
4.0,2.0,4.0,2.0,16,8,60,6,n39-1,4.0,4.565104
4.25,1.75,4.25,1.75,17,7,62,5,n35-1,4.0,4.565104
4.5,0.25,4.5,0.25,18,1,69,1,n22-1,4.0,4.565104
4.75,0.25,4.75,0.25,19,1,74,1,n23-1,4.0,4.565104
5.0,0.25,5.0,0.25,20,1,77,1,n24-1,5.0,5.441406
5.25,0.25,5.25,0.25,21,1,69,1,n25-1,5.0,5.441406
5.5,0.25,5.5,0.25,22,1,74,1,n26-1,5.0,5.441406
5.75,0.25,5.75,0.25,23,1,77,1,n27-1,5.0,5.441406
6.0,2.0,6.0,2.0,24,8,60,6,n40-1,6.0,6.35026
6.25,1.75,6.25,1.75,25,7,62,5,n37-1,6.0,6.35026
6.5,0.25,6.5,0.25,26,1,69,1,n29-1,6.0,6.35026
6.75,0.25,6.75,0.25,27,1,74,1,n30-1,6.0,6.35026
7.0,0.25,7.0,0.25,28,1,77,1,n31-1,7.0,7.213542
7.25,0.25,7.25,0.25,29,1,69,1,n32-1,7.0,7.213542
7.5,0.25,7.5,0.25,30,1,74,1,n33-1,7.0,7.213542
7.75,0.25,7.75,0.25,31,1,77,1,n34-1,7.0,7.213542
8.0,2.0,8.0,2.0,32,8,59,6,n59-1,8.0,8.109375
8.25,1.75,8.25,1.75,33,7,62,5,n55-1,8.0,8.109375
8.5,0.25,8.5,0.25,34,1,67,1,n42-1,8.0,8.109375
8.75,0.25,8.75,0.25,35,1,74,1,n43-1,8.0,8.109375
9.0,0.25,9.0,0.25,36,1,77,1,n44-1,9.0,8.994792
9.25,0.25,9.25,0.25,37,1,67,1,n45-1,9.0,8.994792
9.5,0.25,9.5,0.25,38,1,74,1,n46-1,9.0,8.994792
9.75,0.25,9.75,0.25,39,1,77,1,n47-1,9.0,8.994792
10.0,2.0,10.0,2.0,40,8,59,6,n60-1,10.0,9.89974
10.25,1.75,10.25,1.75,41,7,62,5,n57-1,10.0,9.89974
10.5,0.25,10.5,0.25,42,1,67,1,n49-1,10.0,9.89974
10.75,0.25,10.75,0.25,43,1,74,1,n50-1,10.0,9.89974
11.0,0.25,11.0,0.25,44,1,77,1,n51-1,11.0,10.78776
11.25,0.25,11.25,0.25,45,1,67,1,n52-1,11.0,10.78776
11.5,0.25,11.5,0.25,46,1,74,1,n53-1,11.0,10.78776
11.75,0.25,11.75,0.25,47,1,77,1,n54-1,11.0,10.78776
12.0,2.0,12.0,2.0,48,8,60,6,n79-1,12.0,11.723958
12.25,1.75,12.25,1.75,49,7,64,5,n75-1,12.0,11.723958
12.5,0.25,12.5,0.25,50,1,67,1,n62-1,12.0,11.723958
12.75,0.25,12.75,0.25,51,1,72,1,n63-1,12.0,11.723958
13.0,0.25,13.0,0.25,52,1,76,1,n64-1,13.0,12.630208
13.25,0.25,13.25,0.25,53,1,67,1,n65-1,13.0,12.630208
13.5,0.25,13.5,0.25,54,1,72,1,n66-1,13.0,12.630208
13.75,0.25,13.75,0.25,55,1,76,1,n67-1,13.0,12.630208
14.0,2.0,14.0,2.0,56,8,60,6,n80-1,14.0,13.548177
14.25,1.75,14.25,1.75,57,7,64,5,n77-1,14.0,13.548177
14.5,0.25,14.5,0.25,58,1,67,1,n69-1,14.0,13.548177
14.75,0.25,14.75,0.25,59,1,72,1,n70-1,14.0,13.548177
15.0,0.25,15.0,0.25,60,1,76,1,n71-1,15.0,14.46224
15.25,0.25,15.25,0.25,61,1,67,1,n72-1,15.0,14.46224
15.5,0.25,15.5,0.25,62,1,72,1,n73-1,15.0,14.46224
15.75,0.25,15.75,0.25,63,1,76,1,n74-1,15.0,14.46224
16.0,2.0,16.0,2.0,64,8,60,6,n99-1,16.0,15.390625
16.25,1.75,16.25,1.75,65,7,64,5,n95-1,16.0,15.390625
16.5,0.25,16.5,0.25,66,1,69,1,n82-1,16.0,15.390625
16.75,0.25,16.75,0.25,67,1,76,1,n83-1,16.0,15.390625
17.0,0.25,17.0,0.25,68,1,81,1,n84-1,17.0,16.266928
17.25,0.25,17.25,0.25,69,1,69,1,n85-1,17.0,16.266928
17.5,0.25,17.5,0.25,70,1,76,1,n86-1,17.0,16.266928
17.75,0.25,17.75,0.25,71,1,81,1,n87-1,17.0,16.266928
18.0,2.0,18.0,2.0,72,8,60,6,n100-1,18.0,17.145832
18.25,1.75,18.25,1.75,73,7,64,5,n97-1,18.0,17.145832
18.5,0.25,18.5,0.25,74,1,69,1,n89-1,18.0,17.145832
18.75,0.25,18.75,0.25,75,1,76,1,n90-1,18.0,17.145832
19.0,0.25,19.0,0.25,76,1,81,1,n91-1,19.0,18.048178
19.25,0.25,19.25,0.25,77,1,69,1,n92-1,19.0,18.048178
19.5,0.25,19.5,0.25,78,1,76,1,n93-1,19.0,18.048178
19.75,0.25,19.75,0.25,79,1,81,1,n94-1,19.0,18.048178
20.0,2.0,20.0,2.0,80,8,60,6,n119-1,20.0,18.924479
20.25,1.75,20.25,1.75,81,7,62,5,n115-1,20.0,18.924479
20.5,0.25,20.5,0.25,82,1,66,1,n102-1,20.0,18.924479
20.75,0.25,20.75,0.25,83,1,69,1,n103-1,20.0,18.924479
21.0,0.25,21.0,0.25,84,1,74,1,n104-1,21.0,19.839844
21.25,0.25,21.25,0.25,85,1,66,1,n105-1,21.0,19.839844
21.5,0.25,21.5,0.25,86,1,69,1,n106-1,21.0,19.839844
21.75,0.25,21.75,0.25,87,1,74,1,n107-1,21.0,19.839844
22.0,2.0,22.0,2.0,88,8,60,6,n120-1,22.0,20.744793
22.25,1.75,22.25,1.75,89,7,62,5,n117-1,22.0,20.744793
22.5,0.25,22.5,0.25,90,1,66,1,n109-1,22.0,20.744793
22.75,0.25,22.75,0.25,91,1,69,1,n110-1,22.0,20.744793
23.0,0.25,23.0,0.25,92,1,74,1,n111-1,23.0,21.653646
23.25,0.25,23.25,0.25,93,1,66,1,n112-1,23.0,21.653646
23.5,0.25,23.5,0.25,94,1,69,1,n113-1,23.0,21.653646
23.75,0.25,23.75,0.25,95,1,74,1,n114-1,23.0,21.653646
24.0,2.0,24.0,2.0,96,8,59,6,n139-1,24.0,22.571615
24.25,1.75,24.25,1.75,97,7,62,5,n135-1,24.0,22.571615
24.5,0.25,24.5,0.25,98,1,67,1,n122-1,24.0,22.571615
24.75,0.25,24.75,0.25,99,1,74,1,n123-1,24.0,22.571615
25.0,0.25,25.0,0.25,100,1,79,1,n124-1,25.0,23.507812
25.25,0.25,25.25,0.25,101,1,67,1,n125-1,25.0,23.507812
25.5,0.25,25.5,0.25,102,1,74,1,n126-1,25.0,23.507812
25.75,0.25,25.75,0.25,103,1,79,1,n127-1,25.0,23.507812
26.0,2.0,26.0,2.0,104,8,59,6,n140-1,26.0,24.423178
26.25,1.75,26.25,1.75,105,7,62,5,n137-1,26.0,24.423178
26.5,0.25,26.5,0.25,106,1,67,1,n129-1,26.0,24.423178
26.75,0.25,26.75,0.25,107,1,74,1,n130-1,26.0,24.423178
27.0,0.25,27.0,0.25,108,1,79,1,n131-1,27.0,25.333332
27.25,0.25,27.25,0.25,109,1,67,1,n132-1,27.0,25.333332
27.5,0.25,27.5,0.25,110,1,74,1,n133-1,27.0,25.333332
27.75,0.25,27.75,0.25,111,1,79,1,n134-1,27.0,25.333332
28.0,2.0,28.0,2.0,112,8,59,6,n159-1,28.0,26.264322
28.25,1.75,28.25,1.75,113,7,60,5,n155-1,28.0,26.264322
28.5,0.25,28.5,0.25,114,1,64,1,n142-1,28.0,26.264322
28.75,0.25,28.75,0.25,115,1,67,1,n143-1,28.0,26.264322
29.0,0.25,29.0,0.25,116,1,72,1,n144-1,29.0,27.178385
29.25,0.25,29.25,0.25,117,1,64,1,n145-1,29.0,27.178385
29.5,0.25,29.5,0.25,118,1,67,1,n146-1,29.0,27.178385
29.75,0.25,29.75,0.25,119,1,72,1,n147-1,29.0,27.178385
30.0,2.0,30.0,2.0,120,8,59,6,n160-1,30.0,28.092447
30.25,1.75,30.25,1.75,121,7,60,5,n157-1,30.0,28.092447
30.5,0.25,30.5,0.25,122,1,64,1,n149-1,30.0,28.092447
30.75,0.25,30.75,0.25,123,1,67,1,n150-1,30.0,28.092447
31.0,0.25,31.0,0.25,124,1,72,1,n151-1,31.0,28.992188
31.25,0.25,31.25,0.25,125,1,64,1,n152-1,31.0,28.992188
31.5,0.25,31.5,0.25,126,1,67,1,n153-1,31.0,28.992188
31.75,0.25,31.75,0.25,127,1,72,1,n154-1,31.0,28.992188
32.0,2.0,32.0,2.0,128,8,57,6,n179-1,32.0,29.923178
32.25,1.75,32.25,1.75,129,7,60,5,n175-1,32.0,29.923178
32.5,0.25,32.5,0.25,130,1,64,1,n162-1,32.0,29.923178
32.75,0.25,32.75,0.25,131,1,67,1,n163-1,32.0,29.923178
33.0,0.25,33.0,0.25,132,1,72,1,n164-1,33.0,30.838543
33.25,0.25,33.25,0.25,133,1,64,1,n165-1,33.0,30.838543
33.5,0.25,33.5,0.25,134,1,67,1,n166-1,33.0,30.838543
33.75,0.25,33.75,0.25,135,1,72,1,n167-1,33.0,30.838543
34.0,2.0,34.0,2.0,136,8,57,6,n180-1,34.0,31.764322
34.25,1.75,34.25,1.75,137,7,60,5,n177-1,34.0,31.764322
34.5,0.25,34.5,0.25,138,1,64,1,n169-1,34.0,31.764322
34.75,0.25,34.75,0.25,139,1,67,1,n170-1,34.0,31.764322
35.0,0.25,35.0,0.25,140,1,72,1,n171-1,35.0,32.684895
35.25,0.25,35.25,0.25,141,1,64,1,n172-1,35.0,32.684895
35.5,0.25,35.5,0.25,142,1,67,1,n173-1,35.0,32.684895
35.75,0.25,35.75,0.25,143,1,72,1,n174-1,35.0,32.684895
36.0,2.0,36.0,2.0,144,8,50,6,n201-1,36.0,33.58724
36.25,1.75,36.25,1.75,145,7,57,5,n196-1,36.0,33.58724
36.5,0.25,36.5,0.25,146,1,62,1,n182-1,36.0,33.58724
36.75,0.25,36.75,0.25,147,1,66,1,n183-1,36.0,33.58724
37.0,0.25,37.0,0.25,148,1,72,1,n184-1,37.0,34.53125
37.25,0.25,37.25,0.25,149,1,62,1,n185-1,37.0,34.53125
37.5,0.25,37.5,0.25,150,1,66,1,n186-1,37.0,34.53125
37.75,0.25,37.75,0.25,151,1,72,1,n187-1,37.0,34.53125
38.0,2.0,38.0,2.0,152,8,50,6,n202-1,38.0,35.433594
38.25,1.75,38.25,1.75,153,7,57,5,n199-1,38.0,35.433594
38.5,0.25,38.5,0.25,154,1,62,1,n189-1,38.0,35.433594
38.75,0.25,38.75,0.25,155,1,66,1,n190-1,38.0,35.433594
39.0,0.25,39.0,0.25,156,1,72,1,n191-1,39.0,36.375
39.25,0.25,39.25,0.25,157,1,62,1,n192-1,39.0,36.375
39.5,0.25,39.5,0.25,158,1,66,1,n193-1,39.0,36.375
39.75,0.25,39.75,0.25,159,1,72,1,n194-1,39.0,36.375
40.0,2.0,40.0,2.0,160,8,55,6,n221-1,40.0,37.295574
40.25,1.75,40.25,1.75,161,7,59,5,n217-1,40.0,37.295574
40.5,0.25,40.5,0.25,162,1,62,1,n204-1,40.0,37.295574
40.75,0.25,40.75,0.25,163,1,67,1,n205-1,40.0,37.295574
41.0,0.25,41.0,0.25,164,1,71,1,n206-1,41.0,38.221355
41.25,0.25,41.25,0.25,165,1,62,1,n207-1,41.0,38.221355
