onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
1.0,0.5,1.0,0.5,4,2,56,7,n3-1,1.0,0.5
1.5,0.5,1.5,0.5,6,2,63,7,n4-1,1.0,0.5
2.0,0.5,2.0,0.5,8,2,60,7,n5-1,2.0,1.792969
2.5,0.5,2.5,0.5,10,2,56,7,n6-1,2.0,1.792969
3.0,0.5,3.0,0.5,12,2,65,7,n7-1,3.0,3.039062
3.5,0.5,3.5,0.5,14,2,61,7,n8-1,3.0,3.039062
4.0,1.25,4.0,1.25,16,5,63,2,n10-1,4.0,4.388021
5.0,0.5,5.0,0.5,20,2,51,5,n24-1,5.0,5.664062
5.25,0.25,5.25,0.25,21,1,61,2,n12-1,5.0,5.664062
5.5,0.5,5.5,0.5,22,2,56,5,n25-1,5.0,5.664062
5.5,0.25,5.5,0.25,22,1,60,2,n13-1,5.0,5.664062
5.75,0.25,5.75,0.25,23,1,61,2,n14-1,5.0,5.664062
6.0,0.5,6.0,0.5,24,2,55,5,n26-1,6.0,6.806641
6.0,0.25,6.0,0.25,24,1,63,2,n15-1,6.0,6.806641
6.25,0.25,6.25,0.25,25,1,65,2,n16-1,6.0,6.806641
6.5,0.5,6.5,0.5,26,2,51,5,n27-1,6.0,6.806641
6.5,0.25,6.5,0.25,26,1,67,2,n17-1,6.0,6.806641
6.75,0.25,6.75,0.25,27,1,63,2,n18-1,6.0,6.806641
7.0,0.5,7.0,0.5,28,2,60,5,n28-1,7.0,7.91276
7.0,0.25,7.0,0.25,28,1,68,2,n19-1,7.0,7.91276
7.25,0.25,7.25,0.25,29,1,70,2,n20-1,7.0,7.91276
7.5,0.5,7.5,0.5,30,2,56,5,n29-1,7.0,7.91276
7.5,0.25,7.5,0.25,30,1,72,2,n21-1,7.0,7.91276
7.75,0.25,7.75,0.25,31,1,70,2,n22-1,7.0,7.91276
8.0,0.5,8.0,0.5,32,2,58,5,n37-1,8.0,8.970703
8.0,0.25,8.0,0.25,32,1,68,2,n31-1,8.0,8.970703
8.25,0.25,8.25,0.25,33,1,67,2,n32-1,8.0,8.970703
8.5,0.5,8.5,0.5,34,2,51,5,n38-1,8.0,8.970703
8.5,0.25,8.5,0.25,34,1,65,2,n33-1,8.0,8.970703
8.75,0.25,8.75,0.25,35,1,68,2,n34-1,8.0,8.970703
9.0,0.5,9.0,0.5,36,2,58,5,n39-1,9.0,10.083334
9.0,2.0,9.0,2.0,36,8,67,2,n35-1,9.0,10.083334
9.5,0.5,9.5,0.5,38,2,55,5,n40-1,9.0,10.083334
10.0,0.5,10.0,0.5,40,2,56,5,n41-1,10.0,11.257812
10.5,0.5,10.5,0.5,42,2,51,5,n42-1,10.0,11.257812
11.0,0.5,11.0,0.5,44,2,56,5,n43-1,11.0,12.443359
11.0,1.25,11.0,1.25,44,5,65,2,n36-1,11.0,12.443359
11.5,0.5,11.5,0.5,46,2,53,5,n44-1,11.0,12.443359
12.0,1.25,12.0,1.25,48,5,55,5,n58-1,12.0,13.628906
12.25,0.25,12.25,0.25,49,1,63,2,n47-1,12.0,13.628906
12.5,0.25,12.5,0.25,50,1,62,2,n48-1,12.0,13.628906
12.75,0.25,12.75,0.25,51,1,65,2,n49-1,12.0,13.628906
13.0,1.5,13.0,1.5,52,6,63,2,n50-1,13.0,14.730469
13.25,0.25,13.25,0.25,53,1,48,5,n60-1,13.0,14.730469
13.5,0.25,13.5,0.25,54,1,49,5,n61-1,13.0,14.730469
13.75,0.25,13.75,0.25,55,1,51,5,n62-1,13.0,14.730469
14.0,0.25,14.0,0.25,56,1,53,5,n63-1,14.0,15.80599
14.25,0.25,14.25,0.25,57,1,55,5,n64-1,14.0,15.80599
14.5,0.25,14.5,0.25,58,1,56,5,n65-1,14.0,15.80599
14.5,0.25,14.5,0.25,58,1,61,2,n52-1,14.0,15.80599
14.75,0.25,14.75,0.25,59,1,53,5,n66-1,14.0,15.80599
14.75,0.25,14.75,0.25,59,1,60,2,n53-1,14.0,15.80599
15.0,0.25,15.0,0.25,60,1,58,5,n67-1,15.0,16.848307
15.0,0.25,15.0,0.25,60,1,61,2,n54-1,15.0,16.848307
15.25,0.25,15.25,0.25,61,1,60,5,n68-1,15.0,16.848307
15.25,0.25,15.25,0.25,61,1,65,2,n55-1,15.0,16.848307
15.5,0.25,15.5,0.25,62,1,61,5,n69-1,15.0,16.848307
15.5,0.25,15.5,0.25,62,1,70,2,n56-1,15.0,16.848307
15.75,0.25,15.75,0.25,63,1,60,5,n70-1,15.0,16.848307
15.75,0.25,15.75,0.25,63,1,68,2,n57-1,15.0,16.848307
16.0,0.25,16.0,0.25,64,1,58,5,n88-1,16.0,17.883463
16.0,0.25,16.0,0.25,64,1,67,2,n78-1,16.0,17.883463
16.25,0.25,16.25,0.25,65,1,56,5,n89-1,16.0,17.883463
