onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,0.5,0,4,69,3,n1-1,0.0,0.5
4.0,1.0,2.0,0.5,16,4,68,3,n2-1,3.0,1.423437
5.0,1.0,2.5,0.5,20,4,73,3,n3-1,3.0,1.423437
6.0,1.0,3.0,0.5,24,4,69,3,n4-1,6.0,2.346875
7.0,1.0,3.5,0.5,28,4,74,3,n5-1,6.0,2.346875
8.0,1.0,4.0,0.5,32,4,71,3,n6-1,6.0,2.346875
9.0,1.0,4.5,0.5,36,4,64,2,n17-1,9.0,3.208854
9.0,1.0,4.5,0.5,36,4,76,1,n8-1,9.0,3.208854
10.0,1.0,5.0,0.5,40,4,73,1,n9-1,9.0,3.208854
11.0,1.0,5.5,0.5,44,4,78,1,n10-1,9.0,3.208854
12.0,1.0,6.0,0.5,48,4,76,1,n11-1,12.0,4.042708
13.0,1.0,6.5,0.5,52,4,61,2,n21-1,12.0,4.042708
13.0,1.0,6.5,0.5,52,4,81,1,n12-1,12.0,4.042708
14.0,1.0,7.0,0.5,56,4,66,2,n22-1,12.0,4.042708
14.0,2.0,7.0,1.0,56,8,74,1,n13-1,12.0,4.042708
15.0,1.0,7.5,0.5,60,4,64,2,n23-1,15.0,4.907292
16.0,1.0,8.0,0.5,64,4,69,2,n24-1,15.0,4.907292
16.0,1.0,8.0,0.5,64,4,73,1,n15-1,15.0,4.907292
17.0,1.0,8.5,0.5,68,4,66,2,n25-1,15.0,4.907292
17.0,1.0,8.5,0.5,68,4,75,1,n16-1,15.0,4.907292
18.0,1.0,9.0,0.5,72,4,71,2,n35-1,18.0,5.740104
18.0,1.0,9.0,0.5,72,4,80,1,n27-1,18.0,5.740104
19.0,1.0,9.5,0.5,76,4,68,2,n36-1,18.0,5.740104
19.0,1.0,9.5,0.5,76,4,76,1,n28-1,18.0,5.740104
20.0,1.0,10.0,0.5,80,4,73,2,n37-1,18.0,5.740104
20.0,1.0,10.0,0.5,80,4,81,1,n29-1,18.0,5.740104
21.0,1.0,10.5,0.5,84,4,71,2,n38-1,21.0,6.594792
21.0,2.0,10.5,1.0,84,8,80,1,n30-1,21.0,6.594792
22.0,1.0,11.0,0.5,88,4,76,2,n39-1,21.0,6.594792
23.0,2.0,11.5,1.0,92,8,69,2,n40-1,21.0,6.594792
23.0,1.0,11.5,0.5,92,4,78,1,n31-1,21.0,6.594792
24.0,1.0,12.0,0.5,96,4,71,1,n32-1,24.0,7.432292
25.0,1.0,12.5,0.5,100,4,68,2,n42-1,24.0,7.432292
25.0,1.0,12.5,0.5,100,4,76,1,n33-1,24.0,7.432292
26.0,1.0,13.0,0.5,104,4,71,2,n43-1,24.0,7.432292
26.0,2.0,13.0,1.0,104,8,74,1,n34-1,24.0,7.432292
27.0,1.0,13.5,0.5,108,4,57,5,n60-1,27.0,8.28698
27.0,1.0,13.5,0.5,108,4,64,2,n53-1,27.0,8.28698
28.0,1.0,14.0,0.5,112,4,69,2,n54-1,27.0,8.28698
28.0,1.0,14.0,0.5,112,4,73,1,n46-1,27.0,8.28698
29.0,1.0,14.5,0.5,116,4,66,2,n55-1,27.0,8.28698
29.0,1.0,14.5,0.5,116,4,75,1,n47-1,27.0,8.28698
30.0,3.0,15.0,1.5,120,12,68,2,n56-1,30.0,9.138021
30.0,1.0,15.0,0.5,120,4,76,1,n48-1,30.0,9.138021
31.0,1.0,15.5,0.5,124,4,56,5,n64-1,30.0,9.138021
31.0,1.0,15.5,0.5,124,4,71,1,n49-1,30.0,9.138021
