onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,2.0,0.0,1.0,0,4,49,5,n7-1,0.0,1.055338
0.0,0.5,0.0,0.25,0,1,77,1,n1-1,0.0,1.055338
0.5,0.5,0.25,0.25,1,1,73,1,n2-1,0.0,1.055338
1.0,0.5,0.5,0.25,2,1,68,1,n3-1,1.0,1.298177
1.5,0.5,0.75,0.25,3,1,73,1,n4-1,1.0,1.298177
2.0,1.0,1.0,0.5,4,2,61,5,n8-1,2.0,1.460938
2.0,0.5,1.0,0.25,4,1,77,1,n5-1,2.0,1.460938
2.5,0.5,1.25,0.25,5,1,73,1,n6-1,2.0,1.460938
3.0,2.0,1.5,1.0,6,4,51,5,n15-1,3.0,1.679036
3.0,0.5,1.5,0.25,6,1,78,1,n9-1,3.0,1.679036
3.5,0.5,1.75,0.25,7,1,73,1,n10-1,3.0,1.679036
4.0,0.5,2.0,0.25,8,1,78,1,n11-1,4.0,1.919271
4.5,0.5,2.25,0.25,9,1,73,1,n12-1,4.0,1.919271
5.0,1.0,2.5,0.5,10,2,61,5,n16-1,5.0,2.141927
5.0,0.5,2.5,0.25,10,1,78,1,n13-1,5.0,2.141927
5.5,0.5,2.75,0.25,11,1,73,1,n14-1,5.0,2.141927
6.0,2.0,3.0,1.0,12,4,53,5,n23-1,6.0,2.374349
6.0,0.5,3.0,0.25,12,1,80,1,n17-1,6.0,2.374349
6.5,0.5,3.25,0.25,13,1,73,1,n18-1,6.0,2.374349
7.0,0.5,3.5,0.25,14,1,80,1,n19-1,7.0,2.609375
7.5,0.5,3.75,0.25,15,1,73,1,n20-1,7.0,2.609375
8.0,1.0,4.0,0.5,16,2,61,5,n24-1,8.0,2.828125
8.0,0.5,4.0,0.25,16,1,80,1,n21-1,8.0,2.828125
8.5,0.5,4.25,0.25,17,1,73,1,n22-1,8.0,2.828125
9.0,2.0,4.5,1.0,18,4,54,5,n31-1,9.0,3.063802
9.0,0.5,4.5,0.25,18,1,82,1,n25-1,9.0,3.063802
9.5,0.5,4.75,0.25,19,1,73,1,n26-1,9.0,3.063802
