onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,4,47,5,n14-1,0.0,0.959375
0.25,0.25,0.25,0.25,2,2,59,1,n2-1,0.0,0.959375
0.5,0.25,0.5,0.25,4,2,61,1,n3-1,0.0,0.959375
0.75,0.25,0.75,0.25,6,2,63,1,n4-1,0.0,0.959375
1.0,0.25,1.0,0.25,8,2,64,1,n5-1,1.0,1.560417
1.25,0.25,1.25,0.25,10,2,66,1,n6-1,1.0,1.560417
1.5,0.25,1.5,0.25,12,2,68,1,n7-1,1.0,1.560417
1.75,0.25,1.75,0.25,14,2,70,1,n8-1,1.0,1.560417
2.0,0.75,2.0,0.75,16,6,71,1,n9-1,2.0,2.101042
2.25,0.25,2.25,0.25,18,2,59,5,n18-1,2.0,2.101042
2.5,0.25,2.5,0.25,20,2,58,5,n19-1,2.0,2.101042
2.75,0.25,2.75,0.25,22,2,56,5,n20-1,2.0,2.101042
2.75,0.25,2.75,0.25,22,2,73,1,n10-1,2.0,2.101042
3.0,0.25,3.0,0.25,24,2,54,5,n21-1,3.0,2.754167
3.0,0.75,3.0,0.75,24,6,73,1,n11-1,3.0,2.754167
3.25,0.25,3.25,0.25,26,2,52,5,n22-1,3.0,2.754167
3.5,0.25,3.5,0.25,28,2,51,5,n23-1,3.0,2.754167
3.75,0.25,3.75,0.25,30,2,49,5,n24-1,3.0,2.754167
3.75,0.125,3.75,0.125,30,1,71,1,n12-1,3.0,2.754167
3.875,0.125,3.875,0.125,31,1,73,1,n13-1,3.0,2.754167
4.0,0.5,4.0,0.5,32,4,47,5,n41-1,4.0,3.334896
4.0,0.25,4.0,0.25,32,2,75,1,n25-1,4.0,3.334896
4.25,0.25,4.25,0.25,34,2,70,1,n26-1,4.0,3.334896
4.5,0.25,4.5,0.25,36,2,71,1,n27-1,4.0,3.334896
4.75,0.25,4.75,0.25,38,2,75,1,n28-1,4.0,3.334896
