onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.25,0.0,0.25,0,120,58,5,n12-1,0.0,0.5196875
0.0,1.0,0.0,1.0,0,480,70,1,n1-1,0.0,0.5196875
0.25,0.25,0.25,0.25,120,120,65,5,n13-1,0.0,0.5196875
0.5,0.25,0.5,0.25,240,120,62,5,n14-1,0.0,0.5196875
0.75,0.25,0.75,0.25,360,120,65,5,n15-1,0.0,0.5196875
1.0,0.25,1.0,0.25,480,120,58,5,n16-1,1.0,2.1378126
1.0,0.75,1.0,0.75,480,360,74,1,n2-1,1.0,2.1378126
1.25,0.25,1.25,0.25,600,120,65,5,n17-1,1.0,2.1378126
1.5,0.25,1.5,0.25,720,120,62,5,n18-1,1.0,2.1378126
1.75,0.25,1.75,0.25,840,120,65,5,n19-1,1.0,2.1378126
1.75,0.0,1.75,0.0,840,0,72,1,n5-1,1.0,2.1378126
1.75,0.0,1.75,0.0,840,0,74,1,n6-1,1.0,2.1378126
1.75,0.0,1.75,0.0,840,0,74,1,n4-1,1.0,2.1378126
1.75,0.25,1.75,0.25,840,120,75,1,n7-1,1.0,2.1378126
1.75,0.0,1.75,0.0,840,0,75,1,n3-1,1.0,2.1378126
2.0,0.25,2.0,0.25,960,120,57,5,n20-1,2.0,3.7467184
2.0,0.75,2.0,0.75,960,360,76,1,n8-1,2.0,3.7467184
2.25,0.25,2.25,0.25,1080,120,65,5,n21-1,2.0,3.7467184
2.5,0.25,2.5,0.25,1200,120,60,5,n22-1,2.0,3.7467184
2.75,0.25,2.75,0.25,1320,120,65,5,n23-1,2.0,3.7467184
2.75,0.25,2.75,0.25,1320,120,77,1,n9-1,2.0,3.7467184
3.0,0.25,3.0,0.25,1440,120,57,5,n24-1,3.0,5.3806243
3.0,0.5,3.0,0.5,1440,240,72,1,n10-1,3.0,5.3806243
3.25,0.25,3.25,0.25,1560,120,65,5,n25-1,3.0,5.3806243
3.5,0.25,3.5,0.25,1680,120,60,5,n26-1,3.0,5.3806243
3.75,0.25,3.75,0.25,1800,120,65,5,n27-1,3.0,5.3806243
4.0,0.25,4.0,0.25,1920,120,55,5,n44-1,4.0,7.0478125
4.0,0.75,4.0,0.75,1920,360,75,1,n28-1,4.0,7.0478125
4.25,0.25,4.25,0.25,2040,120,63,5,n45-1,4.0,7.0478125
4.5,0.25,4.5,0.25,2160,120,58,5,n46-1,4.0,7.0478125
4.75,0.25,4.75,0.25,2280,120,63,5,n47-1,4.0,7.0478125
