onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
1.5,0.5,1.5,0.5,12,4,68,3,n1-1,-10.0,-10.0
2.0,0.25,2.0,0.25,16,2,70,3,n2-1,2.0,0.855208
2.25,0.25,2.25,0.25,18,2,68,3,n3-1,2.0,0.855208
2.5,0.25,2.5,0.25,20,2,66,3,n4-1,2.0,0.855208
2.75,0.25,2.75,0.25,22,2,68,3,n5-1,2.0,0.855208
3.0,0.5,3.0,0.5,24,4,77,3,n6-1,3.0,1.520833
3.5,0.5,3.5,0.5,28,4,73,3,n7-1,3.0,1.520833
4.0,0.5,4.0,0.5,32,4,68,3,n9-1,4.0,2.229167
4.5,0.25,4.5,0.25,36,2,66,3,n10-1,4.0,2.229167
4.75,0.25,4.75,0.25,38,2,65,3,n11-1,4.0,2.229167
5.0,0.5,5.0,0.5,40,4,66,3,n12-1,5.0,2.928125
5.5,0.5,5.5,0.5,44,4,75,3,n13-1,5.0,2.928125
6.0,0.5,6.0,0.5,48,4,65,3,n14-1,6.0,3.642708
6.5,0.5,6.5,0.5,52,4,73,3,n15-1,6.0,3.642708
7.0,0.5,7.0,0.5,56,4,63,3,n16-1,7.0,4.375
7.5,0.5,7.5,0.5,60,4,72,3,n17-1,7.0,4.375
8.0,0.5,8.0,0.5,64,4,61,1,n19-1,8.0,5.088542
8.5,0.25,8.5,0.25,68,2,73,1,n20-1,8.0,5.088542
8.75,0.25,8.75,0.25,70,2,72,1,n21-1,8.0,5.088542
9.0,0.25,9.0,0.25,72,2,73,1,n22-1,9.0,5.767708
9.25,0.25,9.25,0.25,74,2,75,1,n23-1,9.0,5.767708
9.5,0.5,9.5,0.5,76,4,61,2,n34-1,9.0,5.767708
9.5,0.25,9.5,0.25,76,2,77,1,n24-1,9.0,5.767708
9.75,0.25,9.75,0.25,78,2,78,1,n25-1,9.0,5.767708
10.0,0.25,10.0,0.25,80,2,65,2,n35-1,10.0,6.419792
10.0,0.25,10.0,0.25,80,2,80,1,n26-1,10.0,6.419792
10.25,0.25,10.25,0.25,82,2,63,2,n36-1,10.0,6.419792
10.25,0.25,10.25,0.25,82,2,79,1,n27-1,10.0,6.419792
