onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,8,62,6,n8-1,0.0,0.521875
0.0,0.5,0.0,0.5,0,8,65,5,n2-1,0.0,0.521875
0.5,0.5,0.5,0.5,8,8,50,6,n9-1,0.0,0.521875
1.0,0.5,1.0,0.5,16,8,50,6,n10-1,1.0,2.59156
1.5,0.5,1.5,0.5,24,8,62,6,n11-1,1.0,2.59156
1.5,0.5,1.5,0.5,24,8,65,5,n5-1,1.0,2.59156
2.0,0.5,2.0,0.5,32,8,64,6,n12-1,2.0,4.46672
2.0,0.5,2.0,0.5,32,8,67,5,n6-1,2.0,4.46672
2.5,0.5,2.5,0.5,40,8,65,6,n13-1,2.0,4.46672
2.5,0.5,2.5,0.5,40,8,69,5,n7-1,2.0,4.46672
3.0,0.5,3.0,0.5,48,8,67,6,n21-1,3.0,6.39375
3.0,0.5,3.0,0.5,48,8,70,5,n15-1,3.0,6.39375
3.5,0.5,3.5,0.5,56,8,50,6,n22-1,3.0,6.39375
4.0,0.5,4.0,0.5,64,8,50,6,n23-1,4.0,8.35313
4.5,0.5,4.5,0.5,72,8,65,6,n24-1,4.0,8.35313
4.5,0.5,4.5,0.5,72,8,69,5,n18-1,4.0,8.35313
5.0,0.5,5.0,0.5,80,8,64,6,n25-1,5.0,10.20155
5.0,0.5,5.0,0.5,80,8,67,5,n19-1,5.0,10.20155
5.5,0.5,5.5,0.5,88,8,62,6,n26-1,5.0,10.20155
5.5,0.5,5.5,0.5,88,8,65,5,n20-1,5.0,10.20155
6.0,0.5,6.0,0.5,96,8,61,6,n34-1,6.0,12.1072
6.0,0.5,6.0,0.5,96,8,64,5,n28-1,6.0,12.1072
6.5,0.5,6.5,0.5,104,8,50,6,n35-1,6.0,12.1072
7.0,0.5,7.0,0.5,112,8,50,6,n36-1,7.0,14.0866
7.5,0.5,7.5,0.5,120,8,64,6,n37-1,7.0,14.0866
7.5,0.5,7.5,0.5,120,8,67,5,n31-1,7.0,14.0866
8.0,0.5,8.0,0.5,128,8,62,6,n38-1,8.0,16.00825
8.0,0.5,8.0,0.5,128,8,65,5,n32-1,8.0,16.00825
8.5,0.5,8.5,0.5,136,8,61,6,n39-1,8.0,16.00825
8.5,0.5,8.5,0.5,136,8,64,5,n33-1,8.0,16.00825
9.0,0.5,9.0,0.5,144,8,62,6,n55-1,9.0,18.072832
9.0,0.5,9.0,0.5,144,8,65,5,n49-1,9.0,18.072832
9.0,1.25,9.0,1.25,144,20,81,1,n40-1,9.0,18.072832
9.5,0.5,9.5,0.5,152,8,50,6,n56-1,9.0,18.072832
10.0,0.5,10.0,0.5,160,8,50,6,n57-1,10.0,20.0634
10.25,0.25,10.25,0.25,164,4,79,1,n42-1,10.0,20.0634
10.5,0.5,10.5,0.5,168,8,62,6,n58-1,10.0,20.0634
10.5,0.5,10.5,0.5,168,8,65,5,n52-1,10.0,20.0634
10.5,0.25,10.5,0.25,168,4,77,1,n43-1,10.0,20.0634
10.75,0.25,10.75,0.25,172,4,76,1,n44-1,10.0,20.0634
