onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.5,0.5,0.5,0.5,48,48,73,3,n10-1,-10.0,-10.0
1.0,0.5,1.0,0.5,96,48,78,3,n11-1,1.0,0.989583
1.5,0.5,1.5,0.5,144,48,77,3,n12-1,1.0,0.989583
2.0,0.5,2.0,0.5,192,48,78,3,n13-1,2.0,1.966146
2.5,0.25,2.5,0.25,240,24,77,3,n14-1,2.0,1.966146
2.75,0.25,2.75,0.25,264,24,75,3,n15-1,2.0,1.966146
3.0,0.75,3.0,0.75,288,72,73,3,n16-1,3.0,2.902344
3.0,0.09375,3.0,0.09375,288,9,75,2,n1-1,3.0,2.902344
3.09375,0.09375,3.09375,0.09375,297,9,73,2,n2-1,3.0,2.902344
3.1875,0.09375,3.1875,0.09375,306,9,75,2,n3-1,3.0,2.902344
3.28125,0.09375,3.28125,0.09375,315,9,73,2,n4-1,3.0,2.902344
3.375,0.09375,3.375,0.09375,324,9,75,2,n5-1,3.0,2.902344
3.46875,0.09375,3.46875,0.09375,333,9,73,2,n6-1,3.0,2.902344
3.5625,0.09375,3.5625,0.09375,342,9,75,2,n7-1,3.0,2.902344
3.65625,0.09375,3.65625,0.09375,351,9,73,2,n8-1,3.0,2.902344
3.75,0.125,3.75,0.125,360,12,71,3,n17-1,3.0,2.902344
3.875,0.125,3.875,0.125,372,12,73,3,n18-1,3.0,2.902344
4.0,1.0,4.0,1.0,384,96,75,3,n20-1,4.0,3.727865
5.5,0.5,5.5,0.5,528,48,73,3,n21-1,5.0,4.744141
6.0,0.5,6.0,0.5,576,48,71,3,n22-1,6.0,5.760417
6.5,0.5,6.5,0.5,624,48,70,3,n23-1,6.0,5.760417
7.0,0.5,7.0,0.5,672,48,68,3,n24-1,7.0,6.731771
7.5,0.5,7.5,0.5,720,48,73,3,n25-1,7.0,6.731771
8.0,0.5,8.0,0.5,768,48,70,1,n27-1,8.0,7.733073
8.5,0.5,8.5,0.5,816,48,66,2,n42-1,8.0,7.733073
8.5,0.25,8.5,0.25,816,24,66,1,n28-1,8.0,7.733073
8.75,0.25,8.75,0.25,840,24,78,1,n29-1,8.0,7.733073
9.0,0.5,9.0,0.5,864,48,73,2,n43-1,9.0,8.697917
9.0,0.25,9.0,0.25,864,24,77,1,n30-1,9.0,8.697917
9.25,0.25,9.25,0.25,888,24,78,1,n31-1,9.0,8.697917
9.5,0.5,9.5,0.5,912,48,72,2,n44-1,9.0,8.697917
