onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,2,58,6,n30-1,0.0,0.964193
0.0,1.0,0.0,1.0,0,4,61,5,n26-1,0.0,0.964193
0.5,0.5,0.5,0.5,2,2,58,6,n31-1,0.0,0.964193
0.5,0.5,0.5,0.5,2,2,65,2,n19-1,0.0,0.964193
0.5,0.25,0.5,0.25,2,1,70,1,n1-1,0.0,0.964193
0.75,0.25,0.75,0.25,3,1,72,1,n2-1,0.0,0.964193
1.0,0.5,1.0,0.5,4,2,58,6,n32-1,1.0,2.597222
1.0,0.5,1.0,0.5,4,2,70,1,n3-1,1.0,2.597222
1.0,0.5,1.0,0.5,4,2,73,1,n4-1,1.0,2.597222
1.5,0.5,1.5,0.5,6,2,58,6,n33-1,1.0,2.597222
1.5,0.5,1.5,0.5,6,2,61,5,n27-1,1.0,2.597222
1.5,0.5,1.5,0.5,6,2,65,2,n21-1,1.0,2.597222
1.5,0.5,1.5,0.5,6,2,70,1,n5-1,1.0,2.597222
1.5,0.5,1.5,0.5,6,2,73,1,n6-1,1.0,2.597222
2.0,0.5,2.0,0.5,8,2,58,6,n34-1,2.0,4.334896
2.0,1.0,2.0,1.0,8,4,63,5,n28-1,2.0,4.334896
2.0,1.0,2.0,1.0,8,4,66,2,n22-1,2.0,4.334896
2.0,0.5,2.0,0.5,8,2,70,1,n7-1,2.0,4.334896
2.0,0.5,2.0,0.5,8,2,73,1,n8-1,2.0,4.334896
2.5,0.5,2.5,0.5,10,2,58,6,n35-1,2.0,4.334896
2.5,0.25,2.5,0.25,10,1,69,1,n9-1,2.0,4.334896
2.5,0.25,2.5,0.25,10,1,72,1,n10-1,2.0,4.334896
2.75,0.25,2.75,0.25,11,1,70,1,n11-1,2.0,4.334896
2.75,0.25,2.75,0.25,11,1,73,1,n12-1,2.0,4.334896
3.0,0.5,3.0,0.5,12,2,58,6,n36-1,3.0,6.006076
3.0,0.5,3.0,0.5,12,2,72,1,n13-1,3.0,6.006076
3.0,0.5,3.0,0.5,12,2,75,1,n14-1,3.0,6.006076
3.5,0.5,3.5,0.5,14,2,58,6,n37-1,3.0,6.006076
3.5,0.5,3.5,0.5,14,2,60,5,n29-1,3.0,6.006076
3.5,0.5,3.5,0.5,14,2,63,2,n24-1,3.0,6.006076
3.5,0.5,3.5,0.5,14,2,66,2,n25-1,3.0,6.006076
3.5,0.5,3.5,0.5,14,2,69,1,n15-1,3.0,6.006076
3.5,0.5,3.5,0.5,14,2,72,1,n16-1,3.0,6.006076
3.5,0.5,3.5,0.5,14,2,75,1,n17-1,3.0,6.006076
4.0,0.5,4.0,0.5,16,2,58,6,n69-1,4.0,7.75599
4.0,1.0,4.0,1.0,16,4,61,5,n65-1,4.0,7.75599
