idx,matchtype,partid,ppartid
0,0,n540-1,n2
1,0,n544-1,n5
2,0,n547-1,n7
3,0,n551-1,n10
4,0,n554-1,n13
5,0,n558-1,n17
6,0,n562-1,n19
7,0,n569-1,n24
8,0,n572-1,n26
9,0,n577-1,n30
10,1,n565-1,undefined
11,0,n541-1,n1
12,0,n548-1,n6
13,0,n552-1,n9
14,0,n559-1,n15
15,0,n563-1,n20
16,0,n570-1,n23
17,0,n578-1,n28
18,1,n573-1,undefined
19,1,n545-1,undefined
20,1,n555-1,undefined
21,1,n566-1,undefined
22,0,n542-1,n0
23,0,n549-1,n4
24,1,n546-1,undefined
25,0,n553-1,n11
26,0,n556-1,n12
27,0,n560-1,n16
28,0,n567-1,n21
29,1,n564-1,undefined
30,0,n571-1,n25
31,0,n579-1,n29
32,1,n574-1,undefined
33,0,n543-1,n3
34,0,n550-1,n8
35,0,n557-1,n14
36,0,n561-1,n18
37,0,n568-1,n22
38,0,n575-1,n27
39,0,n581-1,n32
40,0,n584-1,n36
41,0,n588-1,n40
42,0,n591-1,n42
43,0,n582-1,n33
44,0,n589-1,n38
45,1,n585-1,undefined
46,1,n592-1,undefined
47,0,n583-1,n34
48,0,n586-1,n35
49,0,n590-1,n39
50,0,n593-1,n41
51,0,n580-1,n31
52,0,n587-1,n37
53,0,n594-1,n43
54,0,n599-1,n48
55,0,n602-1,n50
56,0,n606-1,n55
57,0,n609-1,n57
58,1,n595-1,undefined
59,0,n596-1,n44
60,0,n600-1,n47
61,0,n607-1,n53
62,0,n610-1,n56
63,1,n603-1,undefined
64,0,n597-1,n45
65,0,n601-1,n49
66,0,n604-1,n51
67,0,n608-1,n54
68,0,n611-1,n58
69,0,n598-1,n46
70,0,n605-1,n52
71,0,n612-1,n59
72,0,n613-1,n62
73,0,n617-1,n65
74,0,n620-1,n67
75,0,n624-1,n71
76,0,n627-1,n73
77,0,n631-1,n76
78,1,n635-1,undefined
79,0,n614-1,n60
80,0,n618-1,n64
81,1,n621-1,undefined
82,0,n625-1,n70
83,1,n628-1,undefined
84,0,n615-1,n61
85,0,n619-1,n66
86,0,n622-1,n68
87,1,n626-1,undefined
88,0,n629-1,n72
89,0,n616-1,n63
90,0,n623-1,n69
91,0,n630-1,n74
92,0,n638-1,n81
93,0,n642-1,n85
94,0,n645-1,n87
95,0,n632-1,n77
96,0,n636-1,n79
97,0,n643-1,n84
98,1,n639-1,undefined
99,1,n646-1,undefined
100,0,n633-1,n75
101,0,n637-1,n80
102,0,n640-1,n82
103,0,n644-1,n86
104,0,n647-1,n88
105,0,n634-1,n78
106,0,n641-1,n83
107,0,n648-1,n89
108,0,n654-1,n92
109,0,n657-1,n93
110,0,n664-1,n98
111,1,n661-1,undefined
112,1,n650-1,undefined
113,0,n718-1,n90
114,0,n662-1,n95
115,1,n651-1,undefined
116,1,n655-1,undefined
117,1,n658-1,undefined
118,1,n665-1,undefined
119,0,n663-1,n96
120,0,n666-1,n97
121,1,n652-1,undefined
122,1,n656-1,undefined
123,1,n659-1,undefined
124,0,n653-1,n91
125,0,n660-1,n94
126,0,n667-1,n99
127,0,n719-1,n100
128,0,n672-1,n102
129,0,n675-1,n104
130,0,n679-1,n107
131,0,n682-1,n109
132,0,n686-1,n113
133,1,n668-1,undefined
134,0,n680-1,n106
135,0,n687-1,n112
136,1,n683-1,undefined
137,1,n669-1,undefined
138,1,n673-1,undefined
139,1,n676-1,undefined
140,0,n674-1,n103
141,1,n677-1,undefined
142,0,n681-1,n108
143,0,n684-1,n110
144,1,n670-1,undefined
145,0,n671-1,n101
146,0,n678-1,n105
147,0,n685-1,n111
148,0,n720-1,n121
149,0,n690-1,n117
150,0,n693-1,n118
151,1,n697-1,undefined
152,1,n700-1,undefined
153,0,n691-1,n116
154,0,n698-1,n123
155,1,n701-1,undefined
156,1,n694-1,undefined
157,0,n688-1,n114
158,0,n695-1,n119
159,1,n692-1,undefined
160,0,n699-1,n122
161,0,n702-1,n124
162,0,n689-1,n115
163,0,n696-1,n120
164,0,n703-1,n125
165,0,n721-1,n126
166,1,n704-1,undefined
167,1,n722-1,undefined
168,0,n705-1,n127
169,0,n708-1,n131
170,1,n710-1,undefined
171,0,n713-1,n135
172,0,n715-1,n136
173,0,n706-1,n128
174,0,n709-1,n130
175,0,n711-1,n132
176,0,n714-1,n134
177,0,n716-1,n137
178,0,n707-1,n129
179,0,n712-1,n133
180,0,n717-1,n138
181,0,n727-1,n141
182,0,n734-1,n148
183,1,n737-1,undefined
184,1,n723-1,undefined
185,1,n730-1,undefined
186,0,n791-1,n139
187,0,n731-1,n143
188,0,n735-1,n146
189,0,n738-1,n147
190,1,n728-1,undefined
191,1,n724-1,undefined
192,0,n729-1,n142
193,0,n732-1,n144
194,1,n725-1,undefined
195,1,n736-1,undefined
196,0,n743-1,n151
197,0,n747-1,n154
198,0,n750-1,n158
199,0,n754-1,n162
200,0,n757-1,n163
201,0,n761-1,n167
202,1,n739-1,undefined
203,0,n726-1,n140
204,0,n733-1,n145
205,0,n740-1,n149
206,0,n792-1,n150
207,0,n745-1,n155
208,0,n748-1,n157
209,0,n752-1,n161
210,0,n755-1,n164
211,0,n759-1,n166
212,1,n741-1,undefined
213,0,n746-1,n153
214,0,n749-1,n156
215,0,n753-1,n160
216,1,n742-1,undefined
217,1,n756-1,undefined
218,0,n744-1,n152
219,0,n751-1,n159
220,0,n758-1,n165
221,0,n793-1,n175
222,0,n763-1,n171
223,0,n766-1,n172
224,0,n773-1,n178
225,1,n770-1,undefined
226,0,n764-1,n169
227,0,n771-1,n177
228,1,n760-1,undefined
229,1,n767-1,undefined
230,1,n774-1,undefined
231,0,n765-1,n170
232,0,n768-1,n173
233,0,n772-1,n176
234,0,n775-1,n179
235,0,n762-1,n168
236,0,n769-1,n174
237,0,n776-1,n180
238,0,n794-1,n181
239,0,n795-1,n189
240,1,n777-1,undefined
241,0,n778-1,n183
242,0,n781-1,n185
243,0,n783-1,n188
244,0,n786-1,n192
245,0,n788-1,n193
246,0,n797-1,n197
247,0,n801-1,n201
248,0,n804-1,n202
249,0,n808-1,n206
250,0,n811-1,n208
251,1,n815-1,undefined
252,0,n779-1,n182
253,0,n782-1,n186
254,0,n784-1,n187
255,0,n787-1,n191
256,0,n789-1,n194
257,0,n798-1,n198
258,0,n802-1,n200
259,0,n805-1,n203
260,0,n809-1,n207
261,1,n812-1,undefined
262,0,n780-1,n184
263,0,n785-1,n190
264,0,n790-1,n195
265,0,n803-1,n204
266,1,n796-1,undefined
267,1,n800-1,undefined
268,1,n858-1,undefined
269,1,n807-1,undefined
270,0,n810-1,n210
271,0,n857-1,n196
272,0,n799-1,n199
273,0,n806-1,n205
274,0,n813-1,n209
275,0,n814-1,n212
276,0,n818-1,n213
277,0,n820-1,n217
278,0,n822-1,n219
279,0,n825-1,n224
280,0,n830-1,n227
281,0,n834-1,n231
282,0,n837-1,n235
283,1,n841-1,undefined
284,0,n860-1,n214
285,0,n859-1,n216
286,0,n821-1,n218
287,0,n823-1,n222
288,0,n827-1,n226
289,0,n832-1,n228
290,0,n816-1,n211
291,0,n819-1,n215
292,0,n824-1,n220
293,1,n817-1,undefined
294,0,n861-1,n221
295,0,n831-1,n225
296,0,n835-1,n230
297,0,n838-1,n233
298,1,n826-1,undefined
299,0,n836-1,n232
300,0,n839-1,n234
301,0,n828-1,n223
302,1,n829-1,undefined
303,0,n833-1,n229
304,0,n840-1,n236
305,0,n863-1,n243
306,0,n862-1,n237
307,0,n846-1,n240
308,0,n850-1,n247
309,1,n853-1,undefined
310,0,n847-1,n241
311,0,n851-1,n245
312,1,n842-1,undefined
313,1,n854-1,undefined
314,0,n843-1,n239
315,0,n848-1,n242
316,0,n852-1,n246
317,0,n855-1,n248
318,0,n844-1,n238
319,0,n849-1,n244
320,1,n845-1,undefined
321,0,n856-1,n249
322,0,n928-1,n250
323,0,n869-1,n253
324,0,n876-1,n258
325,1,n873-1,undefined
326,1,n864-1,undefined
327,0,n874-1,n256
328,0,n881-1,n261
329,1,n877-1,undefined
330,1,n886-1,undefined
331,1,n865-1,undefined
332,1,n870-1,undefined
333,0,n866-1,n252
334,0,n871-1,n254
335,0,n875-1,n257
336,0,n878-1,n259
337,0,n867-1,n251
338,0,n872-1,n255
339,0,n879-1,n260
340,1,n868-1,undefined
341,0,n885-1,n264
342,0,n889-1,n269
343,0,n896-1,n272
344,0,n901-1,n276
345,0,n905-1,n282
346,1,n892-1,undefined
347,1,n908-1,undefined
348,1,n880-1,undefined
349,1,n890-1,undefined
350,1,n893-1,undefined
351,0,n882-1,n262
352,0,n887-1,n266
353,2,undefined,n265
354,0,n891-1,n268
355,0,n894-1,n270
356,0,n883-1,n263
357,1,n884-1,undefined
358,0,n888-1,n267
359,0,n895-1,n271
360,0,n930-1,n280
361,0,n902-1,n275
362,0,n906-1,n281
363,1,n897-1,undefined
364,1,n909-1,undefined
365,0,n898-1,n273
366,0,n903-1,n278
367,0,n907-1,n283
368,0,n910-1,n284
369,0,n899-1,n274
370,0,n904-1,n279
371,0,n911-1,n285
372,1,n900-1,undefined
373,0,n932-1,n295
374,0,n931-1,n286
375,0,n912-1,n288
376,0,n917-1,n293
377,0,n921-1,n298
378,1,n924-1,undefined
379,0,n913-1,n287
380,0,n918-1,n291
381,0,n922-1,n297
382,1,n925-1,undefined
383,0,n914-1,n289
384,0,n919-1,n294
385,0,n923-1,n299
386,0,n926-1,n300
387,0,n915-1,n290
388,0,n920-1,n296
389,1,n916-1,undefined
390,0,n927-1,n301
391,0,n981-1,n302
392,0,n933-1,n303
393,0,n938-1,n308
394,0,n942-1,n313
395,0,n945-1,n316
396,0,n949-1,n319
397,0,n954-1,n324
398,0,n958-1,n325
399,0,n961-1,n333
400,0,n965-1,n338
401,0,n970-1,n339
402,1,n974-1,undefined
403,0,n934-1,n305
404,0,n939-1,n307
405,0,n943-1,n311
406,0,n946-1,n314
407,1,n950-1,undefined
408,0,n935-1,n306
409,0,n940-1,n309
410,0,n944-1,n312
411,0,n947-1,n315
412,0,n936-1,n304
413,0,n941-1,n310
414,0,n948-1,n317
415,1,n937-1,undefined
416,0,n982-1,n318
417,0,n955-1,n322
418,0,n959-1,n328
419,1,n962-1,undefined
420,0,n951-1,n320
421,0,n956-1,n326
422,2,undefined,n323
423,0,n960-1,n329
424,0,n963-1,n330
425,0,n952-1,n321
426,1,n953-1,undefined
427,0,n957-1,n327
428,0,n964-1,n331
429,0,n983-1,n332
430,0,n984-1,n341
431,0,n977-1,n345
432,0,n966-1,n335
433,0,n971-1,n343
434,0,n975-1,n347
435,1,n978-1,undefined
436,0,n967-1,n334
437,0,n972-1,n340
438,0,n976-1,n344
439,0,n979-1,n346
440,0,n968-1,n336
441,0,n973-1,n342
442,0,n980-1,n348
443,0,n987-1,n352
444,0,n992-1,n353
445,0,n996-1,n357
446,0,n999-1,n361
447,0,n1003-1,n364
448,0,n1008-1,n367
449,0,n1012-1,n371
450,0,n1015-1,n374
451,0,n1019-1,n377
452,0,n1024-1,n380
453,0,n1028-1,n383
454,0,n1031-1,n389
455,1,n969-1,undefined
456,1,n1038-1,undefined
457,0,n990-1,n354
458,0,n994-1,n358
459,0,n997-1,n360
460,0,n1001-1,n365
461,0,n1006-1,n368
462,0,n1010-1,n370
463,0,n1013-1,n375
464,0,n1017-1,n381
465,1,n985-1,undefined
466,0,n1033-1,n349
467,0,n991-1,n351
468,0,n995-1,n356
469,0,n998-1,n359
470,0,n1002-1,n363
471,0,n1007-1,n369
472,0,n1011-1,n373
473,0,n1014-1,n376
474,0,n1018-1,n379
475,0,n1023-1,n385
476,0,n1027-1,n391
477,1,n986-1,undefined
478,1,n1030-1,undefined
479,0,n989-1,n350
480,1,n988-1,undefined
481,0,n993-1,n355
482,0,n1000-1,n362
483,0,n1004-1,n366
484,1,n1005-1,undefined
485,0,n1009-1,n372
486,0,n1016-1,n378
487,0,n1022-1,n384
488,0,n1026-1,n386
489,0,n1029-1,n390
490,0,n1035-1,n387
491,0,n1020-1,n382
492,0,n1025-1,n388
493,0,n1032-1,n392
494,1,n1021-1,undefined
495,0,n1043-1,n398
496,1,n1040-1,undefined
497,0,n1050-1,n403
498,1,n1047-1,undefined
499,1,n1036-1,undefined
500,0,n1108-1,n393
501,0,n1037-1,n394
502,0,n1041-1,n396
503,0,n1044-1,n399
504,0,n1051-1,n402
505,1,n1048-1,undefined
506,0,n1045-1,n397
507,1,n1042-1,undefined
508,0,n1049-1,n401
509,0,n1052-1,n404
510,0,n1039-1,n395
511,0,n1046-1,n400
512,0,n1053-1,n405
513,0,n1109-1,n406
514,0,n1058-1,n409
515,0,n1065-1,n414
516,0,n1068-1,n417
517,0,n1072-1,n421
518,0,n1076-1,n424
519,0,n1079-1,n425
520,1,n1061-1,undefined
521,1,n1083-1,undefined
522,1,n1054-1,undefined
523,0,n1059-1,n408
524,0,n1069-1,n415
525,0,n1073-1,n419
526,0,n1077-1,n423
527,1,n1066-1,undefined
528,1,n1080-1,undefined
529,1,n1055-1,undefined
530,1,n1062-1,undefined
531,0,n1060-1,n410
532,0,n1063-1,n411
533,0,n1067-1,n413
534,0,n1070-1,n416
535,0,n1074-1,n420
536,1,n1056-1,undefined
537,1,n1078-1,undefined
538,0,n1057-1,n407
539,0,n1064-1,n412
540,0,n1071-1,n418
541,0,n1110-1,n426
