onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,1.0,0,16,56,5,n8-1,0.0,1.088108
0.0,1.0,0.0,1.0,0,16,60,5,n9-1,0.0,1.088108
0.0,1.0,0.0,1.0,0,16,63,5,n10-1,0.0,1.088108
0.5,0.25,0.5,0.25,8,4,68,1,n2-1,0.0,1.088108
0.75,0.25,0.75,0.25,12,4,67,1,n3-1,0.0,1.088108
1.0,0.5,1.0,0.5,16,8,68,1,n4-1,1.0,1.684896
1.5,0.5,1.5,0.5,24,8,72,1,n5-1,1.0,1.684896
2.0,0.5,2.0,0.5,32,8,63,1,n6-1,2.0,2.268229
2.5,0.5,2.5,0.5,40,8,68,1,n7-1,2.0,2.268229
3.0,1.0,3.0,1.0,48,16,55,5,n20-1,3.0,2.855035
3.0,1.0,3.0,1.0,48,16,58,5,n21-1,3.0,2.855035
3.0,1.0,3.0,1.0,48,16,63,5,n22-1,3.0,2.855035
3.5,0.25,3.5,0.25,56,4,70,1,n14-1,3.0,2.855035
3.75,0.25,3.75,0.25,60,4,68,1,n15-1,3.0,2.855035
4.0,0.5,4.0,0.5,64,8,70,1,n16-1,4.0,3.378906
4.5,0.5,4.5,0.5,72,8,73,1,n17-1,4.0,3.378906
5.0,0.5,5.0,0.5,80,8,63,1,n18-1,5.0,3.936198
5.5,0.5,5.5,0.5,88,8,70,1,n19-1,5.0,3.936198
6.0,1.0,6.0,1.0,96,16,72,1,n25-1,6.0,4.502604
6.5,0.25,6.5,0.25,104,4,56,5,n34-1,6.0,4.502604
6.75,0.25,6.75,0.25,108,4,55,5,n35-1,6.0,4.502604
7.0,0.5,7.0,0.5,112,8,56,5,n36-1,7.0,5.028646
7.0,1.0,7.0,1.0,112,16,72,2,n30-1,7.0,5.028646
7.0,1.0,7.0,1.0,112,16,75,2,n31-1,7.0,5.028646
7.0,1.0,7.0,1.0,112,16,80,1,n26-1,7.0,5.028646
7.5,0.5,7.5,0.5,120,8,60,5,n37-1,7.0,5.028646
8.0,0.5,8.0,0.5,128,8,51,5,n38-1,8.0,5.615885
8.5,0.5,8.5,0.5,136,8,56,5,n39-1,8.0,5.615885
8.5,0.5,8.5,0.5,136,8,72,2,n32-1,8.0,5.615885
8.5,0.5,8.5,0.5,136,8,75,1,n28-1,8.0,5.615885
9.0,1.0,9.0,1.0,144,16,70,2,n44-1,9.0,6.150391
9.0,1.0,9.0,1.0,144,16,73,1,n40-1,9.0,6.150391
9.5,0.25,9.5,0.25,152,4,58,5,n48-1,9.0,6.150391
9.75,0.25,9.75,0.25,156,4,56,5,n49-1,9.0,6.150391
10.0,0.5,10.0,0.5,160,8,58,5,n50-1,10.0,6.710938
10.0,1.0,10.0,1.0,160,16,79,1,n41-1,10.0,6.710938
10.5,0.5,10.5,0.5,168,8,61,5,n51-1,10.0,6.710938
11.0,0.5,11.0,0.5,176,8,51,5,n52-1,11.0,7.268229
11.5,0.5,11.5,0.5,184,8,58,5,n53-1,11.0,7.268229
11.5,0.5,11.5,0.5,184,8,70,2,n45-1,11.0,7.268229
11.5,0.5,11.5,0.5,184,8,73,2,n46-1,11.0,7.268229
11.5,0.5,11.5,0.5,184,8,79,1,n43-1,11.0,7.268229
12.0,1.0,12.0,1.0,192,16,68,2,n58-1,12.0,7.848524
12.0,1.0,12.0,1.0,192,16,75,2,n59-1,12.0,7.848524
12.0,1.0,12.0,1.0,192,16,80,1,n54-1,12.0,7.848524
12.5,0.25,12.5,0.25,200,4,60,5,n62-1,12.0,7.848524
12.75,0.25,12.75,0.25,204,4,58,5,n63-1,12.0,7.848524
13.0,0.5,13.0,0.5,208,8,60,5,n64-1,13.0,8.386067
13.0,1.0,13.0,1.0,208,16,75,1,n55-1,13.0,8.386067
13.5,0.5,13.5,0.5,216,8,63,5,n65-1,13.0,8.386067
14.0,0.5,14.0,0.5,224,8,56,5,n66-1,14.0,8.979167
14.5,0.5,14.5,0.5,232,8,60,5,n67-1,14.0,8.979167
14.5,0.5,14.5,0.5,232,8,70,2,n60-1,14.0,8.979167
14.5,0.5,14.5,0.5,232,8,75,1,n57-1,14.0,8.979167
