onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,8.25,0.0,8.25,0,33,59,5,n19-1,0.0,1.003906
0.0,1.0,0.0,1.0,0,4,63,2,n15-1,0.0,1.003906
0.25,0.25,0.25,0.25,1,1,71,1,n1-1,0.0,1.003906
0.5,0.25,0.5,0.25,2,1,70,1,n2-1,0.0,1.003906
0.75,0.25,0.75,0.25,3,1,71,1,n3-1,0.0,1.003906
1.0,1.0,1.0,1.0,4,4,64,2,n16-1,1.0,1.871094
1.0,0.25,1.0,0.25,4,1,73,1,n4-1,1.0,1.871094
1.25,0.25,1.25,0.25,5,1,70,1,n5-1,1.0,1.871094
1.5,0.25,1.5,0.25,6,1,71,1,n6-1,1.0,1.871094
1.75,0.25,1.75,0.25,7,1,73,1,n7-1,1.0,1.871094
2.0,1.0,2.0,1.0,8,4,66,2,n17-1,2.0,2.686198
2.25,0.25,2.25,0.25,9,1,75,1,n8-1,2.0,2.686198
2.5,0.25,2.5,0.25,10,1,73,1,n9-1,2.0,2.686198
2.75,0.25,2.75,0.25,11,1,75,1,n10-1,2.0,2.686198
3.0,1.0,3.0,1.0,12,4,68,2,n18-1,3.0,3.486328
3.0,0.25,3.0,0.25,12,1,76,1,n11-1,3.0,3.486328
3.25,0.25,3.25,0.25,13,1,73,1,n12-1,3.0,3.486328
3.5,0.25,3.5,0.25,14,1,75,1,n13-1,3.0,3.486328
3.75,0.25,3.75,0.25,15,1,76,1,n14-1,3.0,3.486328
4.0,2.0,4.0,2.0,16,8,70,2,n28-1,4.0,4.31901
4.25,0.25,4.25,0.25,17,1,76,1,n20-1,4.0,4.31901
4.5,0.25,4.5,0.25,18,1,75,1,n21-1,4.0,4.31901
4.75,0.25,4.75,0.25,19,1,76,1,n22-1,4.0,4.31901
5.0,0.25,5.0,0.25,20,1,78,1,n23-1,5.0,5.179688
5.25,0.25,5.25,0.25,21,1,73,1,n24-1,5.0,5.179688
5.5,0.25,5.5,0.25,22,1,75,1,n25-1,5.0,5.179688
5.75,0.25,5.75,0.25,23,1,76,1,n26-1,5.0,5.179688
6.0,2.0,6.0,2.0,24,8,75,1,n27-1,6.0,5.980469
6.25,0.25,6.25,0.25,25,1,70,2,n29-1,6.0,5.980469
6.5,0.25,6.5,0.25,26,1,68,2,n30-1,6.0,5.980469
6.75,0.25,6.75,0.25,27,1,70,2,n31-1,6.0,5.980469
7.0,0.25,7.0,0.25,28,1,71,2,n32-1,7.0,6.825521
7.25,0.25,7.25,0.25,29,1,68,2,n33-1,7.0,6.825521
7.5,0.25,7.5,0.25,30,1,70,2,n34-1,7.0,6.825521
7.75,0.25,7.75,0.25,31,1,71,2,n35-1,7.0,6.825521
8.0,1.0,8.0,1.0,32,4,65,2,n46-1,8.0,7.629557
8.0,2.25,8.0,2.25,32,9,73,1,n37-1,8.0,7.629557
8.25,0.25,8.25,0.25,33,1,56,5,n50-1,8.0,7.629557
8.5,0.25,8.5,0.25,34,1,54,5,n51-1,8.0,7.629557
8.75,0.25,8.75,0.25,35,1,56,5,n52-1,8.0,7.629557
9.0,0.25,9.0,0.25,36,1,58,5,n53-1,9.0,8.417969
9.0,3.0,9.0,3.0,36,12,66,2,n47-1,9.0,8.417969
9.25,0.25,9.25,0.25,37,1,54,5,n54-1,9.0,8.417969
9.5,0.25,9.5,0.25,38,1,56,5,n55-1,9.0,8.417969
9.75,0.25,9.75,0.25,39,1,58,5,n56-1,9.0,8.417969
10.0,1.0,10.0,1.0,40,4,51,5,n57-1,10.0,9.277344
10.25,0.25,10.25,0.25,41,1,70,1,n39-1,10.0,9.277344
10.5,0.25,10.5,0.25,42,1,68,1,n40-1,10.0,9.277344
