onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,0.5,0,2,68,1,n1-1,0.0,0.5
1.0,1.0,0.5,0.5,2,2,70,1,n2-1,0.0,0.5
2.0,1.0,1.0,0.5,4,2,71,1,n3-1,0.0,0.5
3.0,1.0,1.5,0.5,6,2,70,1,n4-1,3.0,1.84375
4.0,1.0,2.0,0.5,8,2,75,1,n5-1,3.0,1.84375
5.0,1.0,2.5,0.5,10,2,63,1,n6-1,3.0,1.84375
6.0,1.0,3.0,0.5,12,2,68,1,n9-1,6.0,3.171875
7.0,1.0,3.5,0.5,14,2,71,1,n10-1,6.0,3.171875
8.0,1.0,4.0,0.5,16,2,70,1,n11-1,6.0,3.171875
9.0,1.0,4.5,0.5,18,2,71,1,n12-1,9.0,4.434375
10.0,1.0,5.0,0.5,20,2,70,1,n13-1,9.0,4.434375
11.0,1.0,5.5,0.5,22,2,68,1,n14-1,9.0,4.434375
12.0,1.0,6.0,0.5,24,2,70,1,n17-1,12.0,5.704167
13.0,1.0,6.5,0.5,26,2,71,1,n18-1,12.0,5.704167
14.0,1.0,7.0,0.5,28,2,73,1,n19-1,12.0,5.704167
15.0,1.0,7.5,0.5,30,2,71,1,n20-1,15.0,6.94375
16.0,1.0,8.0,0.5,32,2,76,1,n21-1,15.0,6.94375
17.0,1.0,8.5,0.5,34,2,68,1,n22-1,15.0,6.94375
18.0,1.0,9.0,0.5,36,2,70,1,n25-1,18.0,8.170833
19.0,1.0,9.5,0.5,38,2,73,1,n26-1,18.0,8.170833
20.0,1.0,10.0,0.5,40,2,71,1,n27-1,18.0,8.170833
21.0,1.0,10.5,0.5,42,2,73,1,n28-1,21.0,9.405208
22.0,1.0,11.0,0.5,44,2,71,1,n29-1,21.0,9.405208
23.0,1.0,11.5,0.5,46,2,70,1,n30-1,21.0,9.405208
24.0,1.0,12.0,0.5,48,2,63,2,n36-1,24.0,10.632813
24.0,2.0,12.0,1.0,48,4,71,1,n33-1,24.0,10.632813
25.0,1.0,12.5,0.5,50,2,65,2,n37-1,24.0,10.632813
26.0,1.0,13.0,0.5,52,2,66,2,n38-1,24.0,10.632813
26.0,1.0,13.0,0.5,52,2,72,1,n34-1,24.0,10.632813
27.0,1.0,13.5,0.5,54,2,65,2,n39-1,27.0,11.870313
27.0,6.0,13.5,3.0,54,12,73,1,n35-1,27.0,11.870313
28.0,1.0,14.0,0.5,56,2,70,2,n40-1,27.0,11.870313
29.0,1.0,14.5,0.5,58,2,58,2,n41-1,27.0,11.870313
30.0,1.0,15.0,0.5,60,2,63,2,n45-1,30.0,13.123958
31.0,1.0,15.5,0.5,62,2,66,2,n46-1,30.0,13.123958
