onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.16666667,0.0,0.16666667,0,2,62,1,n1-1,0.0,0.5
0.16666667,0.16666667,0.16666667,0.16666667,2,2,64,1,n2-1,0.0,0.5
0.33333334,0.16666667,0.33333334,0.16666667,4,2,65,1,n3-1,0.0,0.5
0.5,0.16666667,0.5,0.16666667,6,2,67,1,n4-1,0.0,0.5
0.6666667,0.16666667,0.6666667,0.16666667,8,2,65,1,n5-1,0.0,0.5
0.8333333,0.16666667,0.8333333,0.16666667,10,2,64,1,n6-1,0.0,0.5
1.0,0.16666667,1.0,0.16666667,12,2,65,1,n7-1,1.0,1.552083
1.1666666,0.16666667,1.1666666,0.16666667,14,2,67,1,n8-1,1.0,1.552083
1.3333334,0.16666667,1.3333334,0.16666667,16,2,69,1,n9-1,1.0,1.552083
1.5,0.16666667,1.5,0.16666667,18,2,70,1,n10-1,1.0,1.552083
1.6666666,0.16666667,1.6666666,0.16666667,20,2,69,1,n11-1,1.0,1.552083
1.8333334,0.16666667,1.8333334,0.16666667,22,2,67,1,n12-1,1.0,1.552083
2.0,0.5,2.0,0.5,24,6,69,1,n13-1,2.0,2.580208
2.5,0.5,2.5,0.5,30,6,74,1,n14-1,2.0,2.580208
3.0,0.5,3.0,0.5,36,6,73,1,n15-1,3.0,3.788542
3.5,0.5,3.5,0.5,42,6,72,1,n16-1,3.0,3.788542
4.0,0.5,4.0,0.5,48,6,71,1,n18-1,4.0,4.954167
4.5,0.5,4.5,0.5,54,6,70,1,n19-1,4.0,4.954167
5.0,0.5,5.0,0.5,60,6,69,1,n20-1,5.0,6.115625
5.5,1.0,5.5,1.0,66,12,67,1,n21-1,5.0,6.115625
6.5,0.5,6.5,0.5,78,6,65,1,n23-1,6.0,7.336458
7.0,0.5,7.0,0.5,84,6,64,1,n24-1,7.0,8.557292
7.5,0.5,7.5,0.5,90,6,69,1,n25-1,7.0,8.557292
8.0,0.5,8.0,0.5,96,6,65,2,n43-1,8.0,9.691146
8.0,0.16666667,8.0,0.16666667,96,2,69,1,n27-1,8.0,9.691146
8.166667,0.16666667,8.166667,0.16666667,98,2,71,1,n28-1,8.0,9.691146
8.333333,0.16666667,8.333333,0.16666667,100,2,72,1,n29-1,8.0,9.691146
8.5,0.5,8.5,0.5,102,6,62,2,n44-1,8.0,9.691146
8.5,0.16666667,8.5,0.16666667,102,2,74,1,n30-1,8.0,9.691146
8.666667,0.16666667,8.666667,0.16666667,104,2,72,1,n31-1,8.0,9.691146
8.833333,0.16666667,8.833333,0.16666667,106,2,71,1,n32-1,8.0,9.691146
9.0,0.5,9.0,0.5,108,6,69,2,n45-1,9.0,10.75625
9.0,0.16666667,9.0,0.16666667,108,2,72,1,n33-1,9.0,10.75625
9.166667,0.16666667,9.166667,0.16666667,110,2,74,1,n34-1,9.0,10.75625
9.333333,0.16666667,9.333333,0.16666667,112,2,76,1,n35-1,9.0,10.75625
9.5,0.16666667,9.5,0.16666667,114,2,77,1,n36-1,9.0,10.75625
9.666667,0.16666667,9.666667,0.16666667,116,2,76,1,n37-1,9.0,10.75625
9.833333,0.16666667,9.833333,0.16666667,118,2,74,1,n38-1,9.0,10.75625
10.0,0.5,10.0,0.5,120,6,76,1,n39-1,10.0,11.791667
10.25,0.25,10.25,0.25,123,3,59,2,n48-1,10.0,11.791667
10.5,0.25,10.5,0.25,126,3,60,2,n49-1,10.0,11.791667
10.5,0.5,10.5,0.5,126,6,81,1,n40-1,10.0,11.791667
10.75,0.25,10.75,0.25,129,3,62,2,n50-1,10.0,11.791667
11.0,0.25,11.0,0.25,132,3,64,2,n51-1,11.0,12.895312
11.0,0.5,11.0,0.5,132,6,80,1,n41-1,11.0,12.895312
11.25,0.25,11.25,0.25,135,3,66,2,n52-1,11.0,12.895312
