idx,matchtype,partid,ppartid
0,0,n25-1,n2
1,0,n21-1,n0
2,0,n22-1,n7
3,0,n1-1,n1
4,1,n14-1,undefined
5,0,n5-1,n6
6,1,n15-1,undefined
7,0,n2-1,n3
8,0,n3-1,n4
9,0,n7-1,n9
10,0,n4-1,n5
11,0,n6-1,n8
12,0,n8-1,n10
13,0,n23-1,n12
14,0,n16-1,n11
15,1,n9-1,undefined
16,0,n10-1,n13
17,0,n12-1,n15
18,0,n11-1,n14
19,0,n24-1,n16
20,0,n20-1,n20
21,0,n19-1,n19
22,0,n18-1,n18
23,0,n17-1,n17
24,1,n13-1,undefined
25,0,n55-1,n22
26,0,n38-1,n24
27,0,n37-1,n23
28,0,n39-1,n25
29,0,n26-1,n21
30,1,n36-1,undefined
31,0,n56-1,n27
32,0,n40-1,n26
33,0,n30-1,n30
34,0,n29-1,n29
35,0,n28-1,n28
36,0,n57-1,n31
37,1,n66-1,undefined
38,0,n58-1,n34
39,0,n59-1,n35
40,0,n41-1,n32
41,0,n60-1,n36
42,0,n31-1,n33
43,0,n32-1,n37
44,0,n61-1,n38
45,1,n67-1,undefined
46,0,n63-1,n44
47,0,n62-1,n43
48,0,n64-1,n46
49,0,n34-1,n45
50,0,n44-1,n40
51,0,n46-1,n42
52,0,n35-1,n47
53,1,n33-1,undefined
54,1,n48-1,undefined
55,1,n50-1,undefined
56,1,n52-1,undefined
57,1,n54-1,undefined
58,0,n43-1,n39
59,0,n45-1,n41
60,1,n47-1,undefined
61,1,n49-1,undefined
62,1,n51-1,undefined
63,1,n53-1,undefined
64,0,n95-1,n48
65,1,n105-1,undefined
66,0,n79-1,n51
67,0,n80-1,n52
68,0,n78-1,n50
69,0,n77-1,n49
70,1,n68-1,undefined
71,0,n96-1,n53
72,0,n81-1,n54
73,0,n70-1,n56
74,0,n71-1,n57
75,0,n69-1,n55
76,0,n106-1,n58
77,1,n97-1,undefined
78,0,n98-1,n61
79,0,n99-1,n62
80,0,n82-1,n59
81,0,n100-1,n63
82,0,n72-1,n60
83,0,n73-1,n64
84,0,n107-1,n65
85,1,n101-1,undefined
86,0,n103-1,n71
87,0,n102-1,n70
88,0,n104-1,n73
89,0,n75-1,n72
90,0,n84-1,n67
91,0,n86-1,n69
92,0,n76-1,n74
93,1,n74-1,undefined
94,1,n88-1,undefined
95,1,n90-1,undefined
96,1,n92-1,undefined
97,1,n94-1,undefined
98,0,n83-1,n66
99,0,n85-1,n68
100,1,n87-1,undefined
101,1,n89-1,undefined
102,1,n91-1,undefined
103,1,n93-1,undefined
104,0,n149-1,n75
105,1,n137-1,undefined
106,0,n138-1,n79
107,0,n121-1,n76
108,1,n108-1,undefined
109,0,n110-1,n78
110,0,n109-1,n77
111,0,n111-1,n80
112,0,n140-1,n84
113,0,n139-1,n82
114,0,n122-1,n81
115,0,n115-1,n86
116,0,n114-1,n85
117,0,n113-1,n83
118,0,n150-1,n87
119,1,n141-1,undefined
120,0,n142-1,n90
121,0,n143-1,n91
122,0,n144-1,n92
123,0,n123-1,n89
124,0,n116-1,n88
125,0,n117-1,n93
126,0,n151-1,n94
127,1,n145-1,undefined
128,0,n147-1,n101
129,0,n146-1,n100
130,0,n148-1,n103
131,0,n124-1,n95
132,0,n119-1,n102
133,0,n126-1,n97
134,0,n128-1,n99
135,0,n120-1,n104
136,1,n118-1,undefined
137,1,n130-1,undefined
138,1,n132-1,undefined
139,1,n134-1,undefined
140,1,n136-1,undefined
141,0,n125-1,n96
142,0,n127-1,n98
143,1,n129-1,undefined
144,1,n131-1,undefined
145,1,n133-1,undefined
146,1,n135-1,undefined
147,0,n170-1,n106
148,1,n178-1,undefined
149,0,n171-1,n109
150,0,n161-1,n108
151,0,n160-1,n107
152,0,n162-1,n110
153,0,n152-1,n105
154,0,n180-1,n113
155,0,n179-1,n111
156,1,n172-1,undefined
157,0,n166-1,n115
158,0,n165-1,n114
159,0,n164-1,n112
160,0,n173-1,n117
161,0,n167-1,n116
162,0,n155-1,n119
163,0,n154-1,n118
164,0,n156-1,n120
165,0,n175-1,n122
166,0,n176-1,n123
167,0,n177-1,n128
168,0,n157-1,n121
169,0,n158-1,n125
170,0,n169-1,n127
171,0,n168-1,n126
172,0,n198-1,n130
173,0,n199-1,n133
174,0,n189-1,n131
175,0,n190-1,n132
176,0,n191-1,n134
177,0,n181-1,n129
178,0,n211-1,n138
179,0,n210-1,n135
180,0,n200-1,n136
181,0,n195-1,n140
182,0,n194-1,n139
183,0,n193-1,n137
184,0,n202-1,n141
185,1,n212-1,undefined
186,0,n203-1,n143
187,0,n204-1,n145
188,0,n205-1,n147
189,0,n196-1,n142
190,0,n183-1,n144
191,0,n184-1,n146
192,0,n206-1,n148
193,1,n213-1,undefined
194,0,n208-1,n152
195,0,n207-1,n151
196,0,n209-1,n154
197,0,n197-1,n149
