onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.5,0.5,0.5,0.5,8,8,60,2,n2-1,-10.0,-10.0
1.0,0.5,1.0,0.5,16,8,62,2,n3-1,1.0,1.095052
1.5,0.5,1.5,0.5,24,8,64,2,n4-1,1.0,1.095052
2.0,0.75,2.0,0.75,32,12,65,2,n5-1,2.0,2.364583
2.75,0.125,2.75,0.125,44,2,67,2,n6-1,2.0,2.364583
2.875,0.125,2.875,0.125,46,2,65,2,n7-1,2.0,2.364583
3.0,0.5,3.0,0.5,48,8,64,2,n8-1,3.0,3.66276
3.5,0.5,3.5,0.5,56,8,69,2,n9-1,3.0,3.66276
4.0,0.5,4.0,0.5,64,8,62,2,n14-1,4.0,4.924479
4.5,0.75,4.5,0.75,72,12,67,2,n15-1,4.0,4.924479
5.25,0.25,5.25,0.25,84,4,69,2,n17-1,5.0,6.210938
5.5,0.25,5.5,0.25,88,4,67,2,n18-1,5.0,6.210938
5.75,0.25,5.75,0.25,92,4,65,2,n19-1,5.0,6.210938
6.0,0.25,6.0,0.25,96,4,64,2,n20-1,6.0,7.497396
6.25,0.25,6.25,0.25,100,4,65,2,n21-1,6.0,7.497396
6.5,0.25,6.5,0.25,104,4,64,2,n22-1,6.0,7.497396
6.5,0.5,6.5,0.5,104,8,67,1,n11-1,6.0,7.497396
6.75,0.25,6.75,0.25,108,4,62,2,n23-1,6.0,7.497396
7.0,0.25,7.0,0.25,112,4,60,2,n24-1,7.0,8.639323
7.0,0.5,7.0,0.5,112,8,69,1,n12-1,7.0,8.639323
7.25,0.25,7.25,0.25,116,4,62,2,n25-1,7.0,8.639323
7.5,0.25,7.5,0.25,120,4,60,2,n26-1,7.0,8.639323
7.5,0.5,7.5,0.5,120,8,71,1,n13-1,7.0,8.639323
7.75,0.25,7.75,0.25,124,4,59,2,n27-1,7.0,8.639323
8.0,0.5,8.0,0.5,128,8,57,2,n40-1,8.0,9.818359
8.0,0.75,8.0,0.75,128,12,72,1,n29-1,8.0,9.818359
8.5,0.5,8.5,0.5,136,8,66,2,n41-1,8.0,9.818359
8.75,0.125,8.75,0.125,140,2,74,1,n30-1,8.0,9.818359
8.875,0.125,8.875,0.125,142,2,72,1,n31-1,8.0,9.818359
9.0,1.5,9.0,1.5,144,24,67,2,n42-1,9.0,11.042317
9.0,0.5,9.0,0.5,144,8,71,1,n32-1,9.0,11.042317
9.5,0.5,9.5,0.5,152,8,76,1,n33-1,9.0,11.042317
10.0,0.5,10.0,0.5,160,8,69,1,n34-1,10.0,12.251302
10.5,0.25,10.5,0.25,168,4,66,2,n44-1,10.0,12.251302
10.5,0.75,10.5,0.75,168,12,74,1,n35-1,10.0,12.251302
10.75,0.25,10.75,0.25,172,4,64,2,n45-1,10.0,12.251302
11.0,0.5,11.0,0.5,176,8,66,2,n46-1,11.0,13.502604
11.25,0.25,11.25,0.25,180,4,76,1,n37-1,11.0,13.502604
11.5,0.5,11.5,0.5,184,8,62,2,n47-1,11.0,13.502604
11.5,0.25,11.5,0.25,184,4,74,1,n38-1,11.0,13.502604
11.75,0.25,11.75,0.25,188,4,72,1,n39-1,11.0,13.502604
12.0,0.5,12.0,0.5,192,8,67,2,n63-1,12.0,14.721355
12.0,0.25,12.0,0.25,192,4,71,1,n49-1,12.0,14.721355
12.25,0.25,12.25,0.25,196,4,67,1,n50-1,12.0,14.721355
12.5,0.5,12.5,0.5,200,8,55,7,n72-1,12.0,14.721355
12.5,0.5,12.5,0.5,200,8,65,2,n64-1,12.0,14.721355
12.5,0.25,12.5,0.25,200,4,69,1,n51-1,12.0,14.721355
12.75,0.25,12.75,0.25,204,4,71,1,n52-1,12.0,14.721355
13.0,0.5,13.0,0.5,208,8,57,7,n73-1,13.0,15.946615
13.0,0.5,13.0,0.5,208,8,64,2,n65-1,13.0,15.946615
13.0,0.25,13.0,0.25,208,4,72,1,n53-1,13.0,15.946615
13.25,0.25,13.25,0.25,212,4,71,1,n54-1,13.0,15.946615
13.5,0.5,13.5,0.5,216,8,59,7,n74-1,13.0,15.946615
13.5,0.5,13.5,0.5,216,8,62,2,n66-1,13.0,15.946615
13.5,0.25,13.5,0.25,216,4,72,1,n55-1,13.0,15.946615
13.75,0.25,13.75,0.25,220,4,74,1,n56-1,13.0,15.946615
14.0,0.5,14.0,0.5,224,8,60,2,n67-1,14.0,17.1556
14.0,0.75,14.0,0.75,224,12,60,7,n75-1,14.0,17.1556
14.0,0.25,14.0,0.25,224,4,76,1,n57-1,14.0,17.1556
14.25,0.25,14.25,0.25,228,4,74,1,n58-1,14.0,17.1556
14.5,0.25,14.5,0.25,232,4,76,1,n59-1,14.0,17.1556
14.75,0.125,14.75,0.125,236,2,62,7,n76-1,14.0,17.1556
14.75,0.25,14.75,0.25,236,4,78,1,n60-1,14.0,17.1556
14.875,0.125,14.875,0.125,238,2,60,7,n77-1,14.0,17.1556
15.0,0.5,15.0,0.5,240,8,59,7,n78-1,15.0,18.324219
15.0,0.5,15.0,0.5,240,8,79,1,n61-1,15.0,18.324219
15.5,0.5,15.5,0.5,248,8,64,7,n79-1,15.0,18.324219
15.5,1.0,15.5,1.0,248,16,67,2,n70-1,15.0,18.324219
15.5,0.5,15.5,0.5,248,8,71,1,n62-1,15.0,18.324219
16.0,0.5,16.0,0.5,256,8,57,5,n100-1,16.0,19.564453
16.0,0.5,16.0,0.5,256,8,72,1,n80-1,16.0,19.564453
16.5,0.75,16.5,0.75,264,12,62,5,n101-1,16.0,19.564453
16.5,0.25,16.5,0.25,264,4,65,2,n93-1,16.0,19.564453
16.5,0.5,16.5,0.5,264,8,69,1,n81-1,16.0,19.564453
16.75,0.25,16.75,0.25,268,4,64,2,n94-1,16.0,19.564453
17.0,1.25,17.0,1.25,272,20,65,2,n95-1,17.0,20.798828
17.0,0.25,17.0,0.25,272,4,74,1,n82-1,17.0,20.798828
17.25,0.25,17.25,0.25,276,4,64,5,n103-1,17.0,20.798828
17.25,0.25,17.25,0.25,276,4,72,1,n83-1,17.0,20.798828
17.5,0.25,17.5,0.25,280,4,62,5,n104-1,17.0,20.798828
17.5,0.25,17.5,0.25,280,4,71,1,n84-1,17.0,20.798828
17.75,0.25,17.75,0.25,284,4,60,5,n105-1,17.0,20.798828
17.75,0.25,17.75,0.25,284,4,69,1,n85-1,17.0,20.798828
18.0,0.5,18.0,0.5,288,8,59,5,n106-1,18.0,22.010418
18.0,0.75,18.0,0.75,288,12,67,1,n86-1,18.0,22.010418
18.25,0.25,18.25,0.25,292,4,65,2,n97-1,18.0,22.010418
18.5,0.5,18.5,0.5,296,8,48,6,n110-1,18.0,22.010418
18.5,1.0,18.5,1.0,296,16,60,5,n107-1,18.0,22.010418
18.5,0.5,18.5,0.5,296,8,64,2,n98-1,18.0,22.010418
18.75,0.25,18.75,0.25,300,4,67,1,n87-1,18.0,22.010418
19.0,0.5,19.0,0.5,304,8,50,6,n111-1,19.0,23.30382
19.0,1.0,19.0,1.0,304,16,62,2,n99-1,19.0,23.30382
19.0,0.25,19.0,0.25,304,4,65,1,n88-1,19.0,23.30382
19.25,0.25,19.25,0.25,308,4,64,1,n89-1,19.0,23.30382
19.5,0.5,19.5,0.5,312,8,52,6,n112-1,19.0,23.30382
19.5,0.5,19.5,0.5,312,8,58,5,n109-1,19.0,23.30382
19.5,0.25,19.5,0.25,312,4,65,1,n90-1,19.0,23.30382
19.75,0.25,19.75,0.25,316,4,67,1,n91-1,19.0,23.30382
20.0,0.75,20.0,0.75,320,12,53,6,n137-1,20.0,24.564129
20.0,0.5,20.0,0.5,320,8,57,5,n128-1,20.0,24.564129
20.0,0.5,20.0,0.5,320,8,60,2,n119-1,20.0,24.564129
20.0,0.25,20.0,0.25,320,4,69,1,n113-1,20.0,24.564129
20.25,0.25,20.25,0.25,324,4,67,1,n114-1,20.0,24.564129
20.5,0.5,20.5,0.5,328,8,62,5,n129-1,20.0,24.564129
20.5,0.5,20.5,0.5,328,8,65,2,n120-1,20.0,24.564129
20.5,0.25,20.5,0.25,328,4,69,1,n115-1,20.0,24.564129
20.75,0.125,20.75,0.125,332,2,55,6,n138-1,20.0,24.564129
20.75,0.25,20.75,0.25,332,4,71,1,n116-1,20.0,24.564129
20.875,0.125,20.875,0.125,334,2,53,6,n139-1,20.0,24.564129
21.0,0.5,21.0,0.5,336,8,52,6,n140-1,21.0,25.757378
21.0,0.5,21.0,0.5,336,8,55,5,n130-1,21.0,25.757378
21.0,2.0,21.0,2.0,336,32,72,1,n117-1,21.0,25.757378
21.25,0.25,21.25,0.25,340,4,67,2,n122-1,21.0,25.757378
21.5,0.5,21.5,0.5,344,8,57,6,n141-1,21.0,25.757378
21.5,0.5,21.5,0.5,344,8,60,5,n131-1,21.0,25.757378
21.5,0.25,21.5,0.25,344,4,65,2,n123-1,21.0,25.757378
21.75,0.25,21.75,0.25,348,4,64,2,n124-1,21.0,25.757378
22.0,0.5,22.0,0.5,352,8,50,6,n142-1,22.0,27.005209
22.0,0.5,22.0,0.5,352,8,65,2,n125-1,22.0,27.005209
22.25,0.25,22.25,0.25,356,4,57,5,n133-1,22.0,27.005209
22.5,0.75,22.5,0.75,360,12,55,6,n143-1,22.0,27.005209
22.5,0.25,22.5,0.25,360,4,59,5,n134-1,22.0,27.005209
22.5,0.5,22.5,0.5,360,8,62,2,n126-1,22.0,27.005209
22.75,0.25,22.75,0.25,364,4,60,5,n135-1,22.0,27.005209
23.0,1.0,23.0,1.0,368,16,62,5,n136-1,23.0,28.206163
23.0,2.0,23.0,2.0,368,32,67,2,n127-1,23.0,28.206163
23.0,1.0,23.0,1.0,368,16,71,1,n118-1,23.0,28.206163
23.25,0.25,23.25,0.25,372,4,57,6,n145-1,23.0,28.206163
23.5,0.25,23.5,0.25,376,4,55,6,n146-1,23.0,28.206163
23.75,0.25,23.75,0.25,380,4,53,6,n147-1,23.0,28.206163
24.0,0.25,24.0,0.25,384,4,52,6,n168-1,24.0,29.4056
24.0,1.0,24.0,1.0,384,16,55,5,n160-1,24.0,29.4056
24.25,0.25,24.25,0.25,388,4,53,6,n169-1,24.0,29.4056
24.5,0.25,24.5,0.25,392,4,52,6,n170-1,24.0,29.4056
24.5,0.5,24.5,0.5,392,8,72,1,n149-1,24.0,29.4056
24.75,0.25,24.75,0.25,396,4,50,6,n171-1,24.0,29.4056
25.0,0.25,25.0,0.25,400,4,48,6,n172-1,25.0,30.61198
25.0,0.5,25.0,0.5,400,8,74,1,n150-1,25.0,30.61198
25.25,0.25,25.25,0.25,404,4,50,6,n173-1,25.0,30.61198
25.5,0.25,25.5,0.25,408,4,48,6,n174-1,25.0,30.61198
25.5,0.5,25.5,0.5,408,8,55,5,n162-1,25.0,30.61198
25.5,0.5,25.5,0.5,408,8,76,1,n151-1,25.0,30.61198
25.75,0.25,25.75,0.25,412,4,47,6,n175-1,25.0,30.61198
26.0,0.5,26.0,0.5,416,8,45,6,n176-1,26.0,31.819878
26.0,0.5,26.0,0.5,416,8,57,5,n163-1,26.0,31.819878
26.0,0.75,26.0,0.75,416,12,77,1,n152-1,26.0,31.819878
