onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.5,0.25,0.5,0.25,4,2,57,2,n1-1,-10.0,-10.0
0.75,0.25,0.75,0.25,6,2,56,2,n2-1,-10.0,-10.0
1.0,0.5,1.0,0.5,8,4,57,2,n3-1,1.0,0.821875
1.5,0.5,1.5,0.5,12,4,59,2,n4-1,1.0,0.821875
2.0,0.5,2.0,0.5,16,4,60,2,n5-1,2.0,1.497917
2.5,0.25,2.5,0.25,20,2,60,2,n6-1,2.0,1.497917
2.75,0.25,2.75,0.25,22,2,59,2,n7-1,2.0,1.497917
3.0,0.5,3.0,0.5,24,4,60,2,n8-1,3.0,2.145833
3.5,0.5,3.5,0.5,28,4,62,2,n9-1,3.0,2.145833
4.0,0.25,4.0,0.25,32,2,64,2,n10-1,4.0,2.819792
4.25,0.25,4.25,0.25,34,2,62,2,n11-1,4.0,2.819792
4.5,0.25,4.5,0.25,36,2,60,2,n12-1,4.0,2.819792
4.75,0.25,4.75,0.25,38,2,62,2,n13-1,4.0,2.819792
5.0,0.5,5.0,0.5,40,4,64,2,n14-1,5.0,3.434375
5.5,0.5,5.5,0.5,44,4,65,2,n15-1,5.0,3.434375
6.0,0.5,6.0,0.5,48,4,56,2,n16-1,6.0,4.102083
6.5,0.5,6.5,0.5,52,4,52,2,n17-1,6.0,4.102083
7.5,0.5,7.5,0.5,60,4,57,2,n18-1,7.0,4.810937
8.0,0.25,8.0,0.25,64,2,59,2,n19-1,8.0,5.519792
8.25,0.25,8.25,0.25,66,2,60,2,n20-1,8.0,5.519792
8.5,0.25,8.5,0.25,68,2,57,2,n21-1,8.0,5.519792
8.75,0.25,8.75,0.25,70,2,59,2,n22-1,8.0,5.519792
9.0,0.25,9.0,0.25,72,2,60,2,n23-1,9.0,6.160417
9.25,0.25,9.25,0.25,74,2,62,2,n24-1,9.0,6.160417
9.5,0.25,9.5,0.25,76,2,59,2,n25-1,9.0,6.160417
9.75,0.25,9.75,0.25,78,2,60,2,n26-1,9.0,6.160417
10.0,0.5,10.0,0.5,80,4,62,2,n27-1,10.0,6.8125
10.5,0.5,10.5,0.5,84,4,60,2,n28-1,10.0,6.8125
11.0,0.5,11.0,0.5,88,4,59,2,n29-1,11.0,7.482292
11.5,0.5,11.5,0.5,92,4,64,2,n30-1,11.0,7.482292
12.0,1.0,12.0,1.0,96,8,57,7,n41-1,12.0,8.188542
12.5,0.25,12.5,0.25,100,2,64,1,n32-1,12.0,8.188542
12.75,0.25,12.75,0.25,102,2,63,1,n33-1,12.0,8.188542
