onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,2.0,0,16,70,3,n2-1,0.0,0.5
1.0,1.0,2.0,2.0,16,16,65,3,n3-1,1.0,1.688802
2.5,0.5,5.0,1.0,40,8,78,3,n7-1,2.0,2.905599
3.0,0.5,6.0,1.0,48,8,77,3,n8-1,3.0,4.122396
3.5,0.5,7.0,1.0,56,8,75,3,n9-1,3.0,4.122396
4.0,1.0,8.0,2.0,64,16,65,2,n15-1,4.0,5.253907
4.0,0.5,8.0,1.0,64,8,73,1,n11-1,4.0,5.253907
4.5,0.5,9.0,1.0,72,8,72,1,n12-1,4.0,5.253907
5.0,1.0,10.0,2.0,80,16,58,2,n16-1,5.0,6.39388
5.0,0.5,10.0,1.0,80,8,73,1,n13-1,5.0,6.39388
5.5,0.5,11.0,1.0,88,8,75,1,n14-1,5.0,6.39388
6.0,0.5,12.0,1.0,96,8,77,1,n18-1,6.0,7.466146
6.5,0.5,13.0,1.0,104,8,73,2,n22-1,6.0,7.466146
6.5,0.25,13.0,0.5,104,4,76,1,n19-1,6.0,7.466146
6.75,0.25,13.5,0.5,108,4,77,1,n20-1,6.0,7.466146
7.0,0.5,14.0,1.0,112,8,72,2,n23-1,7.0,8.608724
7.0,1.5,14.0,3.0,112,24,79,1,n21-1,7.0,8.608724
7.5,0.5,15.0,1.0,120,8,70,2,n24-1,7.0,8.608724
8.0,0.5,16.0,1.0,128,8,68,2,n30-1,8.0,9.68099
8.5,0.5,17.0,1.0,136,8,67,2,n31-1,8.0,9.68099
8.5,0.25,17.0,0.5,136,4,80,1,n27-1,8.0,9.68099
8.75,0.25,17.5,0.5,140,4,79,1,n28-1,8.0,9.68099
9.0,0.5,18.0,1.0,144,8,68,2,n32-1,9.0,10.716146
9.0,1.5,18.0,3.0,144,24,77,1,n29-1,9.0,10.716146
9.5,0.5,19.0,1.0,152,8,70,2,n33-1,9.0,10.716146
10.0,1.5,20.0,3.0,160,24,72,2,n40-1,10.0,11.807292
10.5,0.25,21.0,0.5,168,4,75,1,n36-1,10.0,11.807292
10.75,0.25,21.5,0.5,172,4,73,1,n37-1,10.0,11.807292
11.0,0.5,22.0,1.0,176,8,75,1,n38-1,11.0,12.860677
11.5,0.25,23.0,0.5,184,4,70,2,n41-1,11.0,12.860677
11.5,0.5,23.0,1.0,184,8,77,1,n39-1,11.0,12.860677
11.75,0.25,23.5,0.5,188,4,69,2,n42-1,11.0,12.860677
12.0,0.5,24.0,1.0,192,8,70,2,n47-1,12.0,13.910156
12.0,1.5,24.0,3.0,192,24,78,1,n44-1,12.0,13.910156
12.5,0.5,25.0,1.0,200,8,72,2,n48-1,12.0,13.910156
13.0,1.5,26.0,3.0,208,24,73,2,n49-1,13.0,14.992188
13.5,0.25,27.0,0.5,216,4,77,1,n45-1,13.0,14.992188
13.75,0.25,27.5,0.5,220,4,75,1,n46-1,13.0,14.992188
14.0,0.5,28.0,1.0,224,8,77,1,n51-1,14.0,16.039062
14.5,0.25,29.0,0.5,232,4,72,2,n55-1,14.0,16.039062
14.5,0.5,29.0,1.0,232,8,79,1,n52-1,14.0,16.039062
14.75,0.25,29.5,0.5,236,4,70,2,n56-1,14.0,16.039062
15.0,0.5,30.0,1.0,240,8,72,2,n57-1,15.0,17.065756
15.0,1.5,30.0,3.0,240,24,80,1,n53-1,15.0,17.065756
15.5,0.5,31.0,1.0,248,8,74,2,n58-1,15.0,17.065756
16.0,1.5,32.0,3.0,256,24,75,2,n65-1,16.0,18.092447
16.5,0.25,33.0,0.5,264,4,79,1,n61-1,16.0,18.092447
16.75,0.25,33.5,0.5,268,4,77,1,n62-1,16.0,18.092447
17.0,0.5,34.0,1.0,272,8,79,1,n63-1,17.0,19.140625
17.5,0.25,35.0,0.5,280,4,73,2,n66-1,17.0,19.140625
17.5,0.5,35.0,1.0,280,8,81,1,n64-1,17.0,19.140625
17.75,0.25,35.5,0.5,284,4,72,2,n67-1,17.0,19.140625
18.0,1.0,36.0,2.0,288,16,58,7,n76-1,18.0,20.21224
18.0,0.5,36.0,1.0,288,8,73,2,n72-1,18.0,20.21224
18.0,1.5,36.0,3.0,288,24,82,1,n69-1,18.0,20.21224
18.5,0.5,37.0,1.0,296,8,75,2,n73-1,18.0,20.21224
19.0,1.0,38.0,2.0,304,16,53,7,n77-1,19.0,21.290365
19.0,1.5,38.0,3.0,304,24,77,2,n74-1,19.0,21.290365
19.5,0.25,39.0,0.5,312,4,81,1,n70-1,19.0,21.290365
19.75,0.25,39.5,0.5,316,4,79,1,n71-1,19.0,21.290365
20.0,0.5,40.0,1.0,320,8,81,1,n78-1,20.0,22.330729
20.5,0.5,41.0,1.0,328,8,66,4,n86-1,20.0,22.330729
20.5,0.25,41.0,0.5,328,4,75,2,n82-1,20.0,22.330729
20.5,0.5,41.0,1.0,328,8,82,1,n79-1,20.0,22.330729
20.75,0.25,41.5,0.5,332,4,73,2,n83-1,20.0,22.330729
21.0,0.5,42.0,1.0,336,8,65,4,n87-1,21.0,23.348524
21.0,1.5,42.0,3.0,336,24,75,2,n84-1,21.0,23.348524
21.0,1.5,42.0,3.0,336,24,84,1,n80-1,21.0,23.348524
21.5,0.5,43.0,1.0,344,8,63,4,n88-1,21.0,23.348524
22.0,1.0,44.0,2.0,352,16,53,7,n106-1,22.0,24.404947
22.0,0.5,44.0,1.0,352,8,61,4,n100-1,22.0,24.404947
22.5,0.5,45.0,1.0,360,8,60,4,n101-1,22.0,24.404947
