onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
1.0,1.0,1.0,1.0,4,4,56,7,n2-1,1.0,0.5
2.0,0.5,2.0,0.5,8,2,55,7,n3-1,2.0,1.536458
2.5,0.25,2.5,0.25,10,1,56,7,n4-1,2.0,1.536458
2.75,0.25,2.75,0.25,11,1,58,7,n5-1,2.0,1.536458
3.0,0.5,3.0,0.5,12,2,59,7,n6-1,3.0,2.605208
3.5,0.5,3.5,0.5,14,2,58,7,n7-1,3.0,2.605208
4.0,0.5,4.0,0.5,16,2,56,7,n8-1,4.0,3.642708
4.5,0.5,4.5,0.5,18,2,62,7,n9-1,4.0,3.642708
5.0,0.5,5.0,0.5,20,2,63,7,n10-1,5.0,4.678125
5.5,0.5,5.5,0.5,22,2,54,7,n11-1,5.0,4.678125
6.0,0.5,6.0,0.5,24,2,56,7,n12-1,6.0,5.728125
6.5,0.5,6.5,0.5,26,2,56,7,n13-1,6.0,5.728125
7.0,0.5,7.0,0.5,28,2,58,7,n14-1,7.0,6.740625
7.5,0.5,7.5,0.5,30,2,58,7,n15-1,7.0,6.740625
8.0,0.5,8.0,0.5,32,2,51,7,n23-1,8.0,7.785417
8.5,0.5,8.5,0.5,34,2,53,7,n24-1,8.0,7.785417
9.0,1.5,9.0,1.5,36,6,54,7,n25-1,9.0,8.903125
9.0,1.0,9.0,1.0,36,4,63,3,n17-1,9.0,8.903125
10.0,0.5,10.0,0.5,40,2,60,3,n18-1,10.0,9.880208
10.5,0.25,10.5,0.25,42,1,52,7,n27-1,10.0,9.880208
10.5,0.25,10.5,0.25,42,1,61,3,n19-1,10.0,9.880208
10.75,0.25,10.75,0.25,43,1,54,7,n28-1,10.0,9.880208
10.75,0.25,10.75,0.25,43,1,63,3,n20-1,10.0,9.880208
11.0,0.5,11.0,0.5,44,2,56,7,n29-1,11.0,10.895834
11.0,0.5,11.0,0.5,44,2,64,3,n21-1,11.0,10.895834
11.5,0.25,11.5,0.25,46,1,55,7,n30-1,11.0,10.895834
11.5,0.5,11.5,0.5,46,2,63,3,n22-1,11.0,10.895834
11.75,0.25,11.75,0.25,47,1,56,7,n31-1,11.0,10.895834
12.0,0.5,12.0,0.5,48,2,58,7,n40-1,12.0,11.926562
12.0,0.5,12.0,0.5,48,2,61,3,n32-1,12.0,11.926562
12.5,0.25,12.5,0.25,50,1,56,7,n41-1,12.0,11.926562
12.5,0.5,12.5,0.5,50,2,67,3,n33-1,12.0,11.926562
12.75,0.25,12.75,0.25,51,1,58,7,n42-1,12.0,11.926562
13.0,0.5,13.0,0.5,52,2,59,7,n43-1,13.0,12.953646
13.0,0.5,13.0,0.5,52,2,68,3,n34-1,13.0,12.953646
13.5,0.5,13.5,0.5,54,2,56,7,n44-1,13.0,12.953646
13.5,0.5,13.5,0.5,54,2,59,3,n35-1,13.0,12.953646
14.0,0.5,14.0,0.5,56,2,58,7,n45-1,14.0,13.978125
14.0,0.5,14.0,0.5,56,2,61,3,n36-1,14.0,13.978125
14.5,0.5,14.5,0.5,58,2,61,3,n37-1,14.0,13.978125
15.0,0.5,15.0,0.5,60,2,55,7,n47-1,15.0,14.989584
15.0,0.5,15.0,0.5,60,2,63,3,n38-1,15.0,14.989584
15.5,0.5,15.5,0.5,62,2,63,3,n39-1,15.0,14.989584
16.0,1.0,16.0,1.0,64,4,56,2,n55-1,16.0,16.008333
16.0,0.5,16.0,0.5,64,2,56,7,n63-1,16.0,16.008333
16.5,0.5,16.5,0.5,66,2,54,7,n64-1,16.0,16.008333
17.0,1.0,17.0,1.0,68,4,52,7,n65-1,17.0,17.063889
17.0,1.5,17.0,1.5,68,6,61,2,n56-1,17.0,17.063889
17.0,1.0,17.0,1.0,68,4,68,1,n49-1,17.0,17.063889
18.0,0.5,18.0,0.5,72,2,51,7,n66-1,18.0,18.035418
18.0,0.5,18.0,0.5,72,2,67,1,n50-1,18.0,18.035418
18.5,1.0,18.5,1.0,74,4,56,7,n67-1,18.0,18.035418
18.5,0.25,18.5,0.25,74,1,59,2,n58-1,18.0,18.035418
18.5,0.25,18.5,0.25,74,1,68,1,n51-1,18.0,18.035418
18.75,0.25,18.75,0.25,75,1,61,2,n59-1,18.0,18.035418
18.75,0.25,18.75,0.25,75,1,70,1,n52-1,18.0,18.035418
19.0,0.5,19.0,0.5,76,2,63,2,n60-1,19.0,19.083332
19.0,0.5,19.0,0.5,76,2,71,1,n53-1,19.0,19.083332
19.5,0.5,19.5,0.5,78,2,58,7,n68-1,19.0,19.083332
19.5,0.25,19.5,0.25,78,1,62,2,n61-1,19.0,19.083332
19.5,0.5,19.5,0.5,78,2,70,1,n54-1,19.0,19.083332
19.75,0.25,19.75,0.25,79,1,63,2,n62-1,19.0,19.083332
20.0,1.0,20.0,1.0,80,4,59,7,n84-1,20.0,20.120832
20.0,0.5,20.0,0.5,80,2,65,2,n77-1,20.0,20.120832
20.0,0.5,20.0,0.5,80,2,68,1,n69-1,20.0,20.120832
20.5,0.25,20.5,0.25,82,1,63,2,n78-1,20.0,20.120832
20.5,0.5,20.5,0.5,82,2,74,1,n70-1,20.0,20.120832
20.75,0.25,20.75,0.25,83,1,65,2,n79-1,20.0,20.120832
21.0,1.0,21.0,1.0,84,4,58,7,n85-1,21.0,21.154514
21.0,0.5,21.0,0.5,84,2,66,2,n80-1,21.0,21.154514
21.0,0.5,21.0,0.5,84,2,75,1,n71-1,21.0,21.154514
21.5,0.5,21.5,0.5,86,2,63,2,n81-1,21.0,21.154514
21.5,0.5,21.5,0.5,86,2,66,1,n72-1,21.0,21.154514
22.0,2.5,22.0,2.5,88,10,56,7,n86-1,22.0,22.200348
22.0,0.5,22.0,0.5,88,2,65,2,n82-1,22.0,22.200348
22.0,0.5,22.0,0.5,88,2,68,1,n73-1,22.0,22.200348
22.5,0.5,22.5,0.5,90,2,68,1,n74-1,22.0,22.200348
23.0,0.5,23.0,0.5,92,2,62,2,n83-1,23.0,23.201042
23.0,0.5,23.0,0.5,92,2,70,1,n75-1,23.0,23.201042
23.5,0.5,23.5,0.5,94,2,70,1,n76-1,23.0,23.201042
24.0,1.0,24.0,1.0,96,4,63,2,n96-1,24.0,24.25
24.0,0.5,24.0,0.5,96,2,63,1,n87-1,24.0,24.25
24.5,0.25,24.5,0.25,98,1,54,7,n106-1,24.0,24.25
24.5,0.5,24.5,0.5,98,2,65,1,n88-1,24.0,24.25
24.75,0.25,24.75,0.25,99,1,56,7,n107-1,24.0,24.25
25.0,1.0,25.0,1.0,100,4,51,7,n108-1,25.0,25.291668
25.0,0.5,25.0,0.5,100,2,58,5,n100-1,25.0,25.291668
25.0,1.5,25.0,1.5,100,6,66,1,n89-1,25.0,25.291668
25.5,0.5,25.5,0.5,102,2,54,5,n101-1,25.0,25.291668
25.5,0.5,25.5,0.5,102,2,58,2,n97-1,25.0,25.291668
26.0,0.5,26.0,0.5,104,2,48,7,n109-1,26.0,26.296528
26.0,0.5,26.0,0.5,104,2,51,5,n102-1,26.0,26.296528
26.0,1.0,26.0,1.0,104,4,56,2,n98-1,26.0,26.296528
26.5,0.25,26.5,0.25,106,1,49,7,n110-1,26.0,26.296528
26.5,0.5,26.5,0.5,106,2,52,5,n103-1,26.0,26.296528
26.5,0.25,26.5,0.25,106,1,64,1,n91-1,26.0,26.296528
26.75,0.25,26.75,0.25,107,1,51,7,n111-1,26.0,26.296528
26.75,0.25,26.75,0.25,107,1,66,1,n92-1,26.0,26.296528
27.0,0.5,27.0,0.5,108,2,52,7,n112-1,27.0,27.296875
27.0,0.5,27.0,0.5,108,2,68,1,n93-1,27.0,27.296875
27.5,0.5,27.5,0.5,110,2,51,7,n113-1,27.0,27.296875
27.5,0.5,27.5,0.5,110,2,59,5,n104-1,27.0,27.296875
27.5,0.5,27.5,0.5,110,2,63,2,n99-1,27.0,27.296875
27.5,0.25,27.5,0.25,110,1,67,1,n94-1,27.0,27.296875
27.75,0.25,27.75,0.25,111,1,68,1,n95-1,27.0,27.296875
28.0,0.5,28.0,0.5,112,2,49,5,n131-1,28.0,28.351301
28.0,1.0,28.0,1.0,112,4,61,3,n129-1,28.0,28.351301
28.0,0.5,28.0,0.5,112,2,64,2,n121-1,28.0,28.351301
28.0,0.5,28.0,0.5,112,2,70,1,n114-1,28.0,28.351301
28.5,0.5,28.5,0.5,114,2,55,5,n132-1,28.0,28.351301
28.5,0.5,28.5,0.5,114,2,63,2,n122-1,28.0,28.351301
28.5,0.25,28.5,0.25,114,1,68,1,n115-1,28.0,28.351301
28.75,0.25,28.75,0.25,115,1,70,1,n116-1,28.0,28.351301
29.0,0.5,29.0,0.5,116,2,56,5,n133-1,29.0,29.352604
29.0,0.5,29.0,0.5,116,2,71,1,n117-1,29.0,29.352604
29.5,0.5,29.5,0.5,118,2,47,5,n134-1,29.0,29.352604
29.5,0.5,29.5,0.5,118,2,63,3,n130-1,29.0,29.352604
29.5,0.5,29.5,0.5,118,2,63,2,n124-1,29.0,29.352604
