onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,0.25,0,120,58,5,n2-1,0.0,0.970833
1.0,1.0,0.25,0.25,120,120,58,5,n3-1,0.0,0.970833
2.0,1.0,0.5,0.25,240,120,58,5,n4-1,0.0,0.970833
3.0,1.0,0.75,0.25,360,120,58,5,n5-1,3.0,1.345833
4.0,1.0,1.0,0.25,480,120,57,5,n6-1,3.0,1.345833
5.0,1.0,1.25,0.25,600,120,58,5,n7-1,3.0,1.345833
6.0,1.0,1.5,0.25,720,120,54,5,n8-1,6.0,1.704167
7.0,1.0,1.75,0.25,840,120,54,5,n9-1,6.0,1.704167
8.0,1.0,2.0,0.25,960,120,57,5,n10-1,6.0,1.704167
9.0,1.0,2.25,0.25,1080,120,58,5,n11-1,9.0,2.054167
10.0,1.0,2.5,0.25,1200,120,61,5,n12-1,9.0,2.054167
11.0,1.0,2.75,0.25,1320,120,58,5,n13-1,9.0,2.054167
12.0,1.0,3.0,0.25,1440,120,56,5,n15-1,12.0,2.386458
13.0,1.0,3.25,0.25,1560,120,56,5,n16-1,12.0,2.386458
14.0,1.0,3.5,0.25,1680,120,56,5,n17-1,12.0,2.386458
15.0,1.0,3.75,0.25,1800,120,56,5,n18-1,15.0,2.739583
16.0,1.0,4.0,0.25,1920,120,53,5,n19-1,15.0,2.739583
17.0,1.0,4.25,0.25,2040,120,54,5,n20-1,15.0,2.739583
18.0,1.0,4.5,0.25,2160,120,56,5,n21-1,18.0,3.080208
19.0,1.0,4.75,0.25,2280,120,58,5,n22-1,18.0,3.080208
20.0,1.0,5.0,0.25,2400,120,56,5,n23-1,18.0,3.080208
21.0,3.0,5.25,0.75,2520,360,53,5,n24-1,21.0,3.436458
24.0,1.0,6.0,0.25,2880,120,58,5,n26-1,24.0,3.884375
25.0,1.0,6.25,0.25,3000,120,58,5,n27-1,24.0,3.884375
26.0,1.0,6.5,0.25,3120,120,58,5,n28-1,24.0,3.884375
27.0,1.0,6.75,0.25,3240,120,58,5,n29-1,27.0,4.240625
28.0,1.0,7.0,0.25,3360,120,57,5,n30-1,27.0,4.240625
29.0,1.0,7.25,0.25,3480,120,58,5,n31-1,27.0,4.240625
30.0,1.0,7.5,0.25,3600,120,54,5,n32-1,30.0,4.583333
31.0,1.0,7.75,0.25,3720,120,54,5,n33-1,30.0,4.583333
32.0,1.0,8.0,0.25,3840,120,57,5,n34-1,30.0,4.583333
33.0,1.0,8.25,0.25,3960,120,58,5,n35-1,33.0,4.940625
34.0,1.0,8.5,0.25,4080,120,61,5,n36-1,33.0,4.940625
35.0,1.0,8.75,0.25,4200,120,58,5,n37-1,33.0,4.940625
36.0,1.0,9.0,0.25,4320,120,56,5,n39-1,36.0,5.264583
37.0,1.0,9.25,0.25,4440,120,56,5,n40-1,36.0,5.264583
38.0,1.0,9.5,0.25,4560,120,56,5,n41-1,36.0,5.264583
39.0,1.0,9.75,0.25,4680,120,56,5,n42-1,39.0,5.602083
40.0,1.0,10.0,0.25,4800,120,53,5,n43-1,39.0,5.602083
41.0,1.0,10.25,0.25,4920,120,54,5,n44-1,39.0,5.602083
42.0,1.0,10.5,0.25,5040,120,56,5,n45-1,42.0,5.9625
43.0,1.0,10.75,0.25,5160,120,58,5,n46-1,42.0,5.9625
44.0,1.0,11.0,0.25,5280,120,56,5,n47-1,42.0,5.9625
45.0,3.0,11.25,0.75,5400,360,53,5,n48-1,45.0,6.309375
48.0,1.0,12.0,0.25,5760,120,54,5,n50-1,48.0,6.727083
49.0,1.0,12.25,0.25,5880,120,54,5,n51-1,48.0,6.727083
50.0,1.0,12.5,0.25,6000,120,57,5,n52-1,48.0,6.727083
51.0,1.0,12.75,0.25,6120,120,58,5,n53-1,51.0,7.067708
52.0,1.0,13.0,0.25,6240,120,58,5,n54-1,51.0,7.067708
53.0,1.0,13.25,0.25,6360,120,60,5,n55-1,51.0,7.067708
54.0,1.0,13.5,0.25,6480,120,63,5,n56-1,54.0,7.415625
55.0,1.0,13.75,0.25,6600,120,63,5,n57-1,54.0,7.415625
56.0,1.0,14.0,0.25,6720,120,61,5,n58-1,54.0,7.415625
57.0,1.0,14.25,0.25,6840,120,60,5,n59-1,57.0,7.766667
58.0,1.0,14.5,0.25,6960,120,60,5,n60-1,57.0,7.766667
59.0,1.0,14.75,0.25,7080,120,58,5,n61-1,57.0,7.766667
60.0,1.0,15.0,0.25,7200,120,56,5,n63-1,60.0,8.096875
61.0,1.0,15.25,0.25,7320,120,56,5,n64-1,60.0,8.096875
62.0,1.0,15.5,0.25,7440,120,56,5,n65-1,60.0,8.096875
63.0,1.0,15.75,0.25,7560,120,61,5,n66-1,63.0,8.4375
64.0,1.0,16.0,0.25,7680,120,61,5,n67-1,63.0,8.4375
65.0,1.0,16.25,0.25,7800,120,60,5,n68-1,63.0,8.4375
66.0,1.0,16.5,0.25,7920,120,58,5,n69-1,66.0,8.8
67.0,1.0,16.75,0.25,8040,120,56,5,n70-1,66.0,8.8
68.0,1.0,17.0,0.25,8160,120,58,5,n71-1,66.0,8.8
69.0,3.0,17.25,0.75,8280,360,53,5,n72-1,69.0,9.152083
72.0,1.0,18.0,0.25,8640,120,54,5,n74-1,72.0,9.56875
73.0,1.0,18.25,0.25,8760,120,54,5,n75-1,72.0,9.56875
74.0,1.0,18.5,0.25,8880,120,57,5,n76-1,72.0,9.56875
75.0,1.0,18.75,0.25,9000,120,58,5,n77-1,75.0,9.930208
76.0,1.0,19.0,0.25,9120,120,58,5,n78-1,75.0,9.930208
77.0,1.0,19.25,0.25,9240,120,60,5,n79-1,75.0,9.930208
78.0,1.0,19.5,0.25,9360,120,63,5,n80-1,78.0,10.276042
79.0,1.0,19.75,0.25,9480,120,63,5,n81-1,78.0,10.276042
80.0,1.0,20.0,0.25,9600,120,61,5,n82-1,78.0,10.276042
81.0,1.0,20.25,0.25,9720,120,60,5,n83-1,81.0,10.617708
82.0,1.0,20.5,0.25,9840,120,60,5,n84-1,81.0,10.617708
83.0,1.0,20.75,0.25,9960,120,58,5,n85-1,81.0,10.617708
84.0,1.0,21.0,0.25,10080,120,56,5,n87-1,84.0,10.957292
85.0,1.0,21.25,0.25,10200,120,56,5,n88-1,84.0,10.957292
86.0,1.0,21.5,0.25,10320,120,56,5,n89-1,84.0,10.957292
87.0,1.0,21.75,0.25,10440,120,61,5,n90-1,87.0,11.290625
88.0,1.0,22.0,0.25,10560,120,61,5,n91-1,87.0,11.290625
89.0,1.0,22.25,0.25,10680,120,60,5,n92-1,87.0,11.290625
90.0,1.0,22.5,0.25,10800,120,58,5,n93-1,90.0,11.623958
91.0,1.0,22.75,0.25,10920,120,56,5,n94-1,90.0,11.623958
92.0,1.0,23.0,0.25,11040,120,58,5,n95-1,90.0,11.623958
93.0,3.0,23.25,0.75,11160,360,53,5,n96-1,93.0,12.004167
96.0,1.0,24.0,0.25,11520,120,56,5,n120-1,96.0,12.44375
96.0,1.0,24.0,0.25,11520,120,61,5,n121-1,96.0,12.44375
96.0,1.0,24.0,0.25,11520,120,66,2,n109-1,96.0,12.44375
96.0,1.0,24.0,0.25,11520,120,70,1,n97-1,96.0,12.44375
97.0,1.0,24.25,0.25,11640,120,66,2,n110-1,96.0,12.44375
97.0,1.0,24.25,0.25,11640,120,70,1,n98-1,96.0,12.44375
98.0,1.0,24.5,0.25,11760,120,66,2,n111-1,96.0,12.44375
98.0,1.0,24.5,0.25,11760,120,70,1,n99-1,96.0,12.44375
99.0,6.0,24.75,1.5,11880,720,49,5,n124-1,99.0,12.821354
99.0,6.0,24.75,1.5,11880,720,56,5,n125-1,99.0,12.821354
99.0,1.0,24.75,0.25,11880,120,66,2,n112-1,99.0,12.821354
99.0,1.0,24.75,0.25,11880,120,70,1,n100-1,99.0,12.821354
100.0,1.0,25.0,0.25,12000,120,65,2,n113-1,99.0,12.821354
101.0,1.0,25.25,0.25,12120,120,66,2,n114-1,99.0,12.821354
101.0,1.0,25.25,0.25,12120,120,70,1,n102-1,99.0,12.821354
102.0,1.0,25.5,0.25,12240,120,62,2,n115-1,102.0,13.198958
103.0,1.0,25.75,0.25,12360,120,63,2,n116-1,102.0,13.198958
103.0,1.0,25.75,0.25,12360,120,66,1,n104-1,102.0,13.198958
104.0,1.0,26.0,0.25,12480,120,65,2,n117-1,102.0,13.198958
105.0,1.0,26.25,0.25,12600,120,37,5,n126-1,105.0,13.529688
105.0,1.0,26.25,0.25,12600,120,49,5,n127-1,105.0,13.529688
105.0,2.0,26.25,0.5,12600,240,66,2,n118-1,105.0,13.529688
105.0,1.0,26.25,0.25,12600,120,70,1,n106-1,105.0,13.529688
106.0,1.0,26.5,0.25,12720,120,73,1,n107-1,105.0,13.529688
107.0,1.0,26.75,0.25,12840,120,68,2,n119-1,105.0,13.529688
107.0,1.0,26.75,0.25,12840,120,72,1,n108-1,105.0,13.529688
108.0,1.0,27.0,0.25,12960,120,56,5,n150-1,108.0,13.87448
108.0,1.0,27.0,0.25,12960,120,61,5,n151-1,108.0,13.87448
108.0,1.0,27.0,0.25,12960,120,65,2,n140-1,108.0,13.87448
108.0,1.0,27.0,0.25,12960,120,68,1,n130-1,108.0,13.87448
109.0,1.0,27.25,0.25,13080,120,65,2,n141-1,108.0,13.87448
109.0,1.0,27.25,0.25,13080,120,68,1,n131-1,108.0,13.87448
110.0,1.0,27.5,0.25,13200,120,65,2,n142-1,108.0,13.87448
110.0,1.0,27.5,0.25,13200,120,68,1,n132-1,108.0,13.87448
111.0,6.0,27.75,1.5,13320,720,49,5,n154-1,111.0,14.218229
111.0,6.0,27.75,1.5,13320,720,56,5,n155-1,111.0,14.218229
111.0,1.0,27.75,0.25,13320,120,65,2,n143-1,111.0,14.218229
111.0,1.0,27.75,0.25,13320,120,68,1,n133-1,111.0,14.218229
112.0,1.0,28.0,0.25,13440,120,61,2,n144-1,111.0,14.218229
113.0,1.0,28.25,0.25,13560,120,63,2,n145-1,111.0,14.218229
113.0,1.0,28.25,0.25,13560,120,66,1,n135-1,111.0,14.218229
114.0,1.0,28.5,0.25,13680,120,65,2,n146-1,114.0,14.583333
115.0,1.0,28.75,0.25,13800,120,66,2,n147-1,114.0,14.583333
115.0,1.0,28.75,0.25,13800,120,70,1,n137-1,114.0,14.583333
116.0,1.0,29.0,0.25,13920,120,65,2,n148-1,114.0,14.583333
117.0,1.0,29.25,0.25,14040,120,37,5,n156-1,117.0,14.933854
117.0,1.0,29.25,0.25,14040,120,49,5,n157-1,117.0,14.933854
117.0,3.0,29.25,0.75,14040,360,61,2,n149-1,117.0,14.933854
117.0,3.0,29.25,0.75,14040,360,65,1,n139-1,117.0,14.933854
120.0,1.0,30.0,0.25,14400,120,56,5,n183-1,120.0,15.373958
120.0,1.0,30.0,0.25,14400,120,61,5,n184-1,120.0,15.373958
120.0,1.0,30.0,0.25,14400,120,66,2,n172-1,120.0,15.373958
120.0,1.0,30.0,0.25,14400,120,70,1,n160-1,120.0,15.373958
121.0,1.0,30.25,0.25,14520,120,66,2,n173-1,120.0,15.373958
121.0,1.0,30.25,0.25,14520,120,70,1,n161-1,120.0,15.373958
122.0,1.0,30.5,0.25,14640,120,66,2,n174-1,120.0,15.373958
122.0,1.0,30.5,0.25,14640,120,70,1,n162-1,120.0,15.373958
123.0,6.0,30.75,1.5,14760,720,49,5,n187-1,123.0,15.752605
123.0,6.0,30.75,1.5,14760,720,56,5,n188-1,123.0,15.752605
123.0,1.0,30.75,0.25,14760,120,66,2,n175-1,123.0,15.752605
123.0,1.0,30.75,0.25,14760,120,70,1,n163-1,123.0,15.752605
124.0,1.0,31.0,0.25,14880,120,65,2,n176-1,123.0,15.752605
125.0,1.0,31.25,0.25,15000,120,66,2,n177-1,123.0,15.752605
125.0,1.0,31.25,0.25,15000,120,70,1,n165-1,123.0,15.752605
126.0,1.0,31.5,0.25,15120,120,62,2,n178-1,126.0,16.097918
127.0,1.0,31.75,0.25,15240,120,63,2,n179-1,126.0,16.097918
127.0,1.0,31.75,0.25,15240,120,66,1,n167-1,126.0,16.097918
128.0,1.0,32.0,0.25,15360,120,65,2,n180-1,126.0,16.097918
129.0,1.0,32.25,0.25,15480,120,37,5,n189-1,129.0,16.422396
129.0,1.0,32.25,0.25,15480,120,49,5,n190-1,129.0,16.422396
129.0,2.0,32.25,0.5,15480,240,66,2,n181-1,129.0,16.422396
129.0,1.0,32.25,0.25,15480,120,70,1,n169-1,129.0,16.422396
