onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,12,53,5,n3-1,0.0,2.071045
0.0,2.0,0.0,2.0,0,48,65,1,n1-1,0.0,2.071045
0.5,0.5,0.5,0.5,12,12,57,5,n4-1,0.0,2.071045
1.0,0.5,1.0,0.5,24,12,60,5,n5-1,1.0,2.767091
1.5,0.5,1.5,0.5,36,12,57,5,n6-1,1.0,2.767091
2.0,0.5,2.0,0.5,48,12,60,5,n7-1,2.0,3.144228
2.0,1.0,2.0,1.0,48,24,69,1,n2-1,2.0,3.144228
2.5,0.5,2.5,0.5,60,12,57,5,n8-1,2.0,3.144228
3.0,0.5,3.0,0.5,72,12,53,5,n11-1,3.0,3.505339
3.0,2.0,3.0,2.0,72,48,72,1,n9-1,3.0,3.505339
3.5,0.5,3.5,0.5,84,12,60,5,n12-1,3.0,3.505339
4.0,0.5,4.0,0.5,96,12,63,5,n13-1,4.0,3.868586
4.5,0.5,4.5,0.5,108,12,60,5,n14-1,4.0,3.868586
5.0,0.5,5.0,0.5,120,12,63,5,n15-1,5.0,4.18162
5.0,1.0,5.0,1.0,120,24,69,1,n10-1,5.0,4.18162
5.5,0.5,5.5,0.5,132,12,60,5,n16-1,5.0,4.18162
6.0,0.5,6.0,0.5,144,12,53,5,n19-1,6.0,4.529376
6.0,2.0,6.0,2.0,144,48,70,1,n17-1,6.0,4.529376
6.5,0.5,6.5,0.5,156,12,58,5,n20-1,6.0,4.529376
7.0,0.5,7.0,0.5,168,12,62,5,n21-1,7.0,4.899568
7.5,0.5,7.5,0.5,180,12,58,5,n22-1,7.0,4.899568
8.0,0.5,8.0,0.5,192,12,62,5,n23-1,8.0,5.219546
8.0,1.0,8.0,1.0,192,24,79,1,n18-1,8.0,5.219546
8.5,0.5,8.5,0.5,204,12,58,5,n24-1,8.0,5.219546
9.0,0.5,9.0,0.5,216,12,53,5,n29-1,9.0,5.594012
9.0,0.5,9.0,0.5,216,12,77,1,n25-1,9.0,5.594012
9.5,0.5,9.5,0.5,228,12,55,5,n30-1,9.0,5.594012
9.5,0.5,9.5,0.5,228,12,76,1,n26-1,9.0,5.594012
10.0,0.5,10.0,0.5,240,12,58,5,n31-1,10.0,5.934823
10.0,1.0,10.0,1.0,240,24,76,1,n27-1,10.0,5.934823
10.5,0.5,10.5,0.5,252,12,55,5,n32-1,10.0,5.934823
11.0,0.5,11.0,0.5,264,12,58,5,n33-1,11.0,6.289524
11.5,0.5,11.5,0.5,276,12,55,5,n34-1,11.0,6.289524
12.0,1.0,12.0,1.0,288,24,53,5,n38-1,12.0,6.684822
12.0,1.0,12.0,1.0,288,24,57,5,n39-1,12.0,6.684822
12.0,1.0,12.0,1.0,288,24,77,1,n35-1,12.0,6.684822
13.0,1.0,13.0,1.0,312,24,69,1,n36-1,13.0,7.009608
14.0,1.0,14.0,1.0,336,24,74,1,n37-1,14.0,7.357899
15.0,1.0,15.0,1.0,360,24,67,1,n42-1,15.0,7.73183
16.0,1.5,16.0,1.5,384,36,72,1,n43-1,16.0,8.115376
17.5,0.5,17.5,0.5,420,12,69,1,n44-1,17.0,8.489307
18.0,1.0,18.0,1.0,432,24,53,6,n49-1,18.0,8.863239
18.0,4.0,18.0,4.0,432,96,65,1,n46-1,18.0,8.863239
19.0,1.0,19.0,1.0,456,24,45,6,n50-1,19.0,9.22435
20.0,1.0,20.0,1.0,480,24,50,6,n51-1,20.0,9.560888
21.0,1.0,21.0,1.0,504,24,43,6,n57-1,21.0,9.926272
21.0,3.0,21.0,3.0,504,72,67,5,n56-1,21.0,9.926272
22.0,1.5,22.0,1.5,528,36,48,6,n58-1,22.0,10.268984
22.0,0.5,22.0,0.5,528,12,64,1,n53-1,22.0,10.268984
22.5,0.5,22.5,0.5,540,12,62,1,n54-1,22.0,10.268984
23.0,1.0,23.0,1.0,552,24,64,1,n55-1,23.0,10.607895
23.5,0.5,23.5,0.5,564,12,45,6,n59-1,23.0,10.607895
24.0,1.0,24.0,1.0,576,24,41,6,n64-1,24.0,10.9861
24.0,4.0,24.0,4.0,576,96,65,5,n63-1,24.0,10.9861
24.0,1.0,24.0,1.0,576,24,69,1,n60-1,24.0,10.9861
25.0,1.0,25.0,1.0,600,24,50,6,n65-1,25.0,11.332788
