onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,0.25,0,2,49,5,n2-1,0.0,0.5
1.0,1.0,0.25,0.25,2,2,48,5,n3-1,0.0,0.5
2.0,1.0,0.5,0.25,4,2,49,5,n4-1,0.0,0.5
3.0,1.0,0.75,0.25,6,2,51,5,n5-1,3.0,0.863281
4.0,1.0,1.0,0.25,8,2,49,5,n6-1,3.0,0.863281
5.0,1.0,1.25,0.25,10,2,51,5,n7-1,3.0,0.863281
6.0,1.0,1.5,0.25,12,2,44,5,n8-1,6.0,1.220052
7.0,1.0,1.75,0.25,14,2,46,5,n9-1,6.0,1.220052
8.0,1.0,2.0,0.25,16,2,48,5,n10-1,6.0,1.220052
9.0,1.0,2.25,0.25,18,2,49,5,n11-1,9.0,1.588542
10.0,1.0,2.5,0.25,20,2,51,5,n12-1,9.0,1.588542
11.0,1.0,2.75,0.25,22,2,52,5,n13-1,9.0,1.588542
12.0,1.0,3.0,0.25,24,2,54,5,n21-1,12.0,1.964844
13.0,1.0,3.25,0.25,26,2,52,5,n22-1,12.0,1.964844
14.0,1.0,3.5,0.25,28,2,54,5,n23-1,12.0,1.964844
15.0,1.0,3.75,0.25,30,2,51,5,n24-1,15.0,2.328125
16.0,1.0,4.0,0.25,32,2,56,5,n25-1,15.0,2.328125
17.0,1.0,4.25,0.25,34,2,54,5,n26-1,15.0,2.328125
18.0,1.0,4.5,0.25,36,2,52,5,n27-1,18.0,2.669271
18.0,1.0,4.5,0.25,36,2,68,1,n15-1,18.0,2.669271
19.0,1.0,4.75,0.25,38,2,51,5,n28-1,18.0,2.669271
19.0,1.0,4.75,0.25,38,2,67,1,n16-1,18.0,2.669271
20.0,1.0,5.0,0.25,40,2,52,5,n29-1,18.0,2.669271
20.0,1.0,5.0,0.25,40,2,68,1,n17-1,18.0,2.669271
21.0,6.0,5.25,1.5,42,12,49,5,n30-1,21.0,3.038412
21.0,1.0,5.25,0.25,42,2,70,1,n18-1,21.0,3.038412
22.0,1.0,5.5,0.25,44,2,68,1,n19-1,21.0,3.038412
23.0,1.0,5.75,0.25,46,2,70,1,n20-1,21.0,3.038412
24.0,1.0,6.0,0.25,48,2,63,1,n31-1,24.0,3.403646
25.0,1.0,6.25,0.25,50,2,65,1,n32-1,24.0,3.403646
26.0,1.0,6.5,0.25,52,2,67,1,n33-1,24.0,3.403646
27.0,3.0,6.75,0.75,54,6,47,5,n44-1,27.0,3.782552
27.0,1.0,6.75,0.25,54,2,68,1,n34-1,27.0,3.782552
28.0,1.0,7.0,0.25,56,2,70,1,n35-1,27.0,3.782552
29.0,1.0,7.25,0.25,58,2,71,1,n36-1,27.0,3.782552
30.0,3.0,7.5,0.75,60,6,46,5,n45-1,30.0,4.13151
30.0,1.0,7.5,0.25,60,2,73,1,n37-1,30.0,4.13151
31.0,1.0,7.75,0.25,62,2,71,1,n38-1,30.0,4.13151
32.0,1.0,8.0,0.25,64,2,73,1,n39-1,30.0,4.13151
33.0,3.0,8.25,0.75,66,6,55,5,n46-1,33.0,4.520834
