onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,21.0,0.0,10.5,0,420,52,6,n20-1,0.0,1.01875
0.0,1.0,0.0,0.5,0,20,64,1,n1-1,0.0,1.01875
1.0,1.0,0.5,0.5,20,20,68,1,n2-1,0.0,1.01875
2.0,1.0,1.0,0.5,40,20,71,1,n3-1,0.0,1.01875
3.0,3.0,1.5,1.5,60,60,56,5,n15-1,3.0,1.946875
3.0,1.0,1.5,0.5,60,20,76,1,n4-1,3.0,1.946875
4.0,1.0,2.0,0.5,80,20,75,1,n5-1,3.0,1.946875
5.0,1.0,2.5,0.5,100,20,76,1,n6-1,3.0,1.946875
6.0,4.0,3.0,2.0,120,80,57,5,n16-1,6.0,2.819792
6.0,1.0,3.0,0.5,120,20,73,1,n7-1,6.0,2.819792
6.0,0.2,3.0,0.1,120,4,75,2,n11-1,6.0,2.819792
6.2,0.2,3.1,0.1,124,4,73,2,n12-1,6.0,2.819792
6.4,0.2,3.2,0.1,128,4,75,2,n13-1,6.0,2.819792
6.6,0.4,3.3,0.2,132,8,73,2,n14-1,6.0,2.819792
7.0,1.0,3.5,0.5,140,20,71,1,n8-1,6.0,2.819792
8.0,1.0,4.0,0.5,160,20,73,1,n9-1,6.0,2.819792
9.0,3.0,4.5,1.5,180,60,76,1,n10-1,9.0,3.7375
10.0,1.0,5.0,0.5,200,20,56,5,n18-1,9.0,3.7375
11.0,1.0,5.5,0.5,220,20,54,5,n19-1,9.0,3.7375
12.0,4.0,6.0,2.0,240,80,56,5,n35-1,12.0,4.680208
12.0,1.0,6.0,0.5,240,20,71,1,n21-1,12.0,4.680208
12.0,0.2,6.0,0.1,240,4,73,2,n31-1,12.0,4.680208
12.2,0.2,6.1,0.1,244,4,71,2,n32-1,12.0,4.680208
12.4,0.2,6.2,0.1,248,4,73,2,n33-1,12.0,4.680208
12.6,0.4,6.3,0.2,252,8,71,2,n34-1,12.0,4.680208
13.0,1.0,6.5,0.5,260,20,69,1,n22-1,12.0,4.680208
14.0,1.0,7.0,0.5,280,20,71,1,n23-1,12.0,4.680208
